"CustomerID";"Name";"SalesPersonID";"Demographics";"rowguid";"ModifiedDate"
426;"Custom Accessories Company";278;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1998</YearOpened><Specialty>Road</Specialty><SquareFeet>79000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>98</NumberEmployees></StoreSurvey>";0xB3DDBB77C73FE64B9F9018083F0DDAF8;13/10/2004 11:15:07
427;"Atypical Bike Company";286;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>2000</YearOpened><Specialty>Road</Specialty><SquareFeet>25000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>20</NumberEmployees></StoreSurvey>";0x3A0A92FCAE8B3D4099CE542BF8923FBD;13/10/2004 11:15:07
428;"West Wind Distributors";289;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>2001</YearOpened><Specialty>Touring</Specialty><SquareFeet>27000</SquareFeet><Brands>3</Brands><Internet>T1</Internet><NumberEmployees>29</NumberEmployees></StoreSurvey>";0x59E5E64F3973434092D9635F2F3C00B0;13/10/2004 11:15:07
429;"Unusual Bicycle Company";290;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Security</BankName><BusinessType>OS</BusinessType><YearOpened>1999</YearOpened><Specialty>Touring</Specialty><SquareFeet>78000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>99</NumberEmployees></StoreSurvey>";0xA196B7C705F63642B7841D1A2C3F2B7E;13/10/2004 11:15:07
430;"Uttermost Bike Shop";285;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>2000</YearOpened><Specialty>Road</Specialty><SquareFeet>20000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>19</NumberEmployees></StoreSurvey>";0xF8C5F1243A096C4287CE8FA9AF9FAC33;13/10/2004 11:15:07
431;"Small Cycle Store";275;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1971</YearOpened><Specialty>Road</Specialty><SquareFeet>25000</SquareFeet><Brands>3</Brands><Internet>T1</Internet><NumberEmployees>28</NumberEmployees></StoreSurvey>";0x27CFCDC1A63FF94BA5CABAEEFC8FB8E0;13/10/2004 11:15:07
432;"Super Sports Store";275;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened>1999</YearOpened><Specialty>Road</Specialty><SquareFeet>78000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>100</NumberEmployees></StoreSurvey>";0x084CB1A702DB8241ABBD25DAA3DBA7F2;13/10/2004 11:15:07
433;"Thorough Parts and Repair Services";280;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1975</YearOpened><Specialty>Road</Specialty><SquareFeet>22000</SquareFeet><Brands>2</Brands><Internet>T1</Internet><NumberEmployees>18</NumberEmployees></StoreSurvey>";0x8C06326A796ACF43A44357841ED98990;13/10/2004 11:15:07
434;"Road-Way Mart";283;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1998</YearOpened><Specialty>Mountain</Specialty><SquareFeet>26000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>27</NumberEmployees></StoreSurvey>";0x0289A0B0392C504A86E586E98C7B2597;13/10/2004 11:15:07
435;"Satin Finish Company";277;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1979</YearOpened><Specialty>Mountain</Specialty><SquareFeet>74000</SquareFeet><Brands>2</Brands><Internet>T1</Internet><NumberEmployees>66</NumberEmployees></StoreSurvey>";0x81378024BD0AF647A88CC5FAE0EAA3F7;13/10/2004 11:15:07
436;"Sheet Metal Manufacturing";277;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1997</YearOpened><Specialty>Road</Specialty><SquareFeet>19000</SquareFeet><Brands>3</Brands><Internet>T1</Internet><NumberEmployees>17</NumberEmployees></StoreSurvey>";0xEDC709A9A5043841AB83C9E739AA28AE;13/10/2004 11:15:07
437;"Professional Cycle Store";281;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1970</YearOpened><Specialty>Mountain</Specialty><SquareFeet>10000</SquareFeet><Brands>2</Brands><Internet>T1</Internet><NumberEmployees>2</NumberEmployees></StoreSurvey>";0x353E1F8C211AF84F82567433C6591D10;13/10/2004 11:15:07
438;"Remarkable Bike Store";276;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1972</YearOpened><Specialty>Road</Specialty><SquareFeet>17000</SquareFeet><Brands>3</Brands><Internet>T2</Internet><NumberEmployees>10</NumberEmployees></StoreSurvey>";0x14D3DCF26D50F1478CD06017C40C96AB;13/10/2004 11:15:07
439;"Regional Manufacturing";281;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened>1974</YearOpened><Specialty>Mountain</Specialty><SquareFeet>38000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>40</NumberEmployees></StoreSurvey>";0xB21146168A0BCB4B92BAA7224089C518;13/10/2004 11:15:07
440;"Hobby Store";279;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1976</YearOpened><Specialty>Mountain</Specialty><SquareFeet>6000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>5</NumberEmployees></StoreSurvey>";0x6F97724D2F7A9D4984BAEA5FD79D0D14;13/10/2004 11:15:07
441;"Leading Bike Distributors";279;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1978</YearOpened><Specialty>Road</Specialty><SquareFeet>18000</SquareFeet><Brands>3</Brands><Internet>T1</Internet><NumberEmployees>13</NumberEmployees></StoreSurvey>";0xFD950B0C3419D94DBC1C8C1E2BF07EBC;13/10/2004 11:15:07
442;"Original Bicycle Supply Company";282;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1980</YearOpened><Specialty>Mountain</Specialty><SquareFeet>38000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>43</NumberEmployees></StoreSurvey>";0x72943A0913B614429C414D707CFC38C0;13/10/2004 11:15:07
443;"Courteous Bicycle Specialists";282;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1982</YearOpened><Specialty>Touring</Specialty><SquareFeet>10000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>8</NumberEmployees></StoreSurvey>";0x022F0362F90866478FC29EAD345AEEC6;13/10/2004 11:15:07
444;"Finer Cycle Shop";278;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1984</YearOpened><Specialty>Mountain</Specialty><SquareFeet>20000</SquareFeet><Brands>4+</Brands><Internet>ISDN</Internet><NumberEmployees>16</NumberEmployees></StoreSurvey>";0x14D5B4525EB4F64B821BF972B738D732;13/10/2004 11:15:07
445;"First Center";286;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>OS</BusinessType><YearOpened>1986</YearOpened><Specialty>Mountain</Specialty><SquareFeet>39000</SquareFeet><Brands>2</Brands><Internet>T2</Internet><NumberEmployees>46</NumberEmployees></StoreSurvey>";0xEAF5962A9D197B4BB491AF05FA0EDD2E;13/10/2004 11:15:07
446;"Fitness Toys";289;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1988</YearOpened><Specialty>Touring</Specialty><SquareFeet>21000</SquareFeet><Brands>2</Brands><Internet>T1</Internet><NumberEmployees>11</NumberEmployees></StoreSurvey>";0xC4FDCB70FEA8DD4B95718FC617BDFCB7;13/10/2004 11:15:07
447;"Cross-town Parts Shop";290;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1990</YearOpened><Specialty>Road</Specialty><SquareFeet>23000</SquareFeet><Brands>2</Brands><Internet>T1</Internet><NumberEmployees>19</NumberEmployees></StoreSurvey>";0x7797EDDF3CD47D4986D414407E43C535;13/10/2004 11:15:07
448;"Action Bicycle Specialists";285;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>OS</BusinessType><YearOpened>1992</YearOpened><Specialty>Touring</Specialty><SquareFeet>40000</SquareFeet><Brands>2</Brands><Internet>DSL</Internet><NumberEmployees>49</NumberEmployees></StoreSurvey>";0xC84D621DBE9ECB4A81C890F0B474B64F;13/10/2004 11:15:07
449;"Bike Products and Accessories";275;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1994</YearOpened><Specialty>Mountain</Specialty><SquareFeet>19000</SquareFeet><Brands>AW</Brands><Internet>T2</Internet><NumberEmployees>14</NumberEmployees></StoreSurvey>";0xF317B57FEEEC51449563C95665A0B777;13/10/2004 11:15:07
450;"Bikes Anyone?";275;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>1996</YearOpened><Specialty>Touring</Specialty><SquareFeet>27000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>22</NumberEmployees></StoreSurvey>";0x8BF16863CFAF0840961199458C02C985;13/10/2004 11:15:07
451;"Roadway Bike Emporium";280;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>OS</BusinessType><YearOpened>1998</YearOpened><Specialty>Touring</Specialty><SquareFeet>68000</SquareFeet><Brands>3</Brands><Internet>T1</Internet><NumberEmployees>52</NumberEmployees></StoreSurvey>";0x6A9BF41015880C4BAA31F22972741D88;13/10/2004 11:15:07
452;"A Cycle Shop";283;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>2000</YearOpened><Specialty>Touring</Specialty><SquareFeet>22000</SquareFeet><Brands>3</Brands><Internet>T2</Internet><NumberEmployees>17</NumberEmployees></StoreSurvey>";0x53DBA3D201092243A7AF1CC77A7B1778;13/10/2004 11:15:07
453;"Unique Bikes";277;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened>2001</YearOpened><Specialty>Mountain</Specialty><SquareFeet>27000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>25</NumberEmployees></StoreSurvey>";0x7D0C4B42B536834D8B83D346726BC960;13/10/2004 11:15:07
454;"Sleek Bikes ";277;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1999</YearOpened><Specialty>Touring</Specialty><SquareFeet>70000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>55</NumberEmployees></StoreSurvey>";0x794A68502B63174A98F1B09997E57EC2;13/10/2004 11:15:07
455;"Timely Shipping Service";281;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>2000</YearOpened><Specialty>Mountain</Specialty><SquareFeet>24000</SquareFeet><Brands>2</Brands><Internet>T1</Internet><NumberEmployees>20</NumberEmployees></StoreSurvey>";0x0F79925B8BAA604F8DC8BC45BF25E4A6;13/10/2004 11:15:07
456;"Riding Excursions";276;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1971</YearOpened><Specialty>Road</Specialty><SquareFeet>27000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>28</NumberEmployees></StoreSurvey>";0xC426216493B80A46B8FD0A041447ECC4;13/10/2004 11:15:07
457;"Retail Sporting Equipment";281;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Security</BankName><BusinessType>OS</BusinessType><YearOpened>1999</YearOpened><Specialty>Mountain</Specialty><SquareFeet>72000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>58</NumberEmployees></StoreSurvey>";0x72A3697C0021344D9C599645AF5465F0;13/10/2004 11:15:07
458;"Simple Bike Parts";279;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1975</YearOpened><Specialty>Road</Specialty><SquareFeet>21000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>19</NumberEmployees></StoreSurvey>";0xAA528D600D1D5D4DA0A047F9977AF2AF;13/10/2004 11:15:07
459;"Parts Shop";279;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1998</YearOpened><Specialty>Road</Specialty><SquareFeet>38000</SquareFeet><Brands>3</Brands><Internet>T3</Internet><NumberEmployees>31</NumberEmployees></StoreSurvey>";0x98489642300511489E7B4DA71AC9E21A;13/10/2004 11:15:07
460;"Price-Cutter Discount Bikes";282;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened>1979</YearOpened><Specialty>Road</Specialty><SquareFeet>70000</SquareFeet><Brands>4+</Brands><Internet>DSL</Internet><NumberEmployees>61</NumberEmployees></StoreSurvey>";0x4BF4F75EFC427D4BA1D3FDF2F906AAC1;13/10/2004 11:15:07
461;"Active Life Toys";282;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1997</YearOpened><Specialty>Road</Specialty><SquareFeet>20000</SquareFeet><Brands>4+</Brands><Internet>T1</Internet><NumberEmployees>18</NumberEmployees></StoreSurvey>";0x3BDD930898BD2048AAE6ED7F8562D210;13/10/2004 11:15:07
462;"General Riding Supplies";278;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1983</YearOpened><Specialty>Mountain</Specialty><SquareFeet>36000</SquareFeet><Brands>3</Brands><Internet>DSL</Internet><NumberEmployees>34</NumberEmployees></StoreSurvey>";0x070434B25B6ACA4E891AB59DBEEC8049;13/10/2004 11:15:07
463;"Brand New Bikes";286;"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1996</YearOpened><Specialty>Road</Specialty><SquareFeet>73000</SquareFeet><Brands>4+</Brands><Internet>ISDN</Internet><NumberEmployees>64</NumberEmployees></StoreSurvey>";0xFDE3A5438608E3449640772616D463B7;13/10/2004 11:15:07
