"PurchaseOrderID";"RevisionNumber";"Status";"EmployeeID";"VendorID";"ShipMethodID";"OrderDate";"ShipDate";"SubTotal";"TaxAmt";"Freight";"TotalDue";"ModifiedDate"
2525;0;4;241;27;5;09/05/2004 00:00:00;18/05/2004 00:00:00;13669,425;1093,554;341,736;15104,715;18/05/2004 00:00:00
2526;0;4;266;86;5;09/05/2004 00:00:00;18/05/2004 00:00:00;13458,69;1076,695;336,467;14871,853;18/05/2004 00:00:00
2527;0;4;164;45;2;09/05/2004 00:00:00;18/05/2004 00:00:00;101720,85;8137,668;2543,021;112401,539;18/05/2004 00:00:00
2528;0;4;223;93;1;09/05/2004 00:00:00;18/05/2004 00:00:00;551,88;44,15;13,797;609,827;18/05/2004 00:00:00
2529;0;4;233;64;1;09/05/2004 00:00:00;18/05/2004 00:00:00;6987,75;559,02;174,694;7721,464;18/05/2004 00:00:00
2530;0;4;238;4;2;09/05/2004 00:00:00;18/05/2004 00:00:00;28072,275;2245,782;701,807;31019,864;18/05/2004 00:00:00
2531;0;4;261;17;1;09/05/2004 00:00:00;18/05/2004 00:00:00;1917,3;153,384;47,933;2118,617;18/05/2004 00:00:00
2532;0;4;264;12;1;09/05/2004 00:00:00;18/05/2004 00:00:00;4215,75;337,26;105,394;4658,404;18/05/2004 00:00:00
2533;0;4;274;44;2;09/05/2004 00:00:00;18/05/2004 00:00:00;28297,5;2263,8;707,438;31268,738;18/05/2004 00:00:00
2534;0;4;231;30;2;09/05/2004 00:00:00;18/05/2004 00:00:00;59,945;4,796;1,499;66,239;18/05/2004 00:00:00
2535;0;4;241;8;4;09/05/2004 00:00:00;18/05/2004 00:00:00;1055,565;84,445;26,389;1166,399;18/05/2004 00:00:00
2536;0;4;266;73;5;09/05/2004 00:00:00;18/05/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;18/05/2004 00:00:00
2537;0;4;164;76;4;09/05/2004 00:00:00;18/05/2004 00:00:00;722,453;57,796;18,061;798,31;18/05/2004 00:00:00
2538;0;4;223;77;2;09/05/2004 00:00:00;18/05/2004 00:00:00;24318,525;1945,482;607,963;26871,97;18/05/2004 00:00:00
2539;1;4;233;28;5;09/05/2004 00:00:00;18/05/2004 00:00:00;142,412;11,393;3,56;157,365;18/05/2004 00:00:00
2540;1;4;238;2;2;09/05/2004 00:00:00;18/05/2004 00:00:00;48030,675;3842,454;1200,767;53073,896;18/05/2004 00:00:00
2541;0;4;261;87;2;10/05/2004 00:00:00;19/05/2004 00:00:00;50860,425;4068,834;1271,511;56200,77;19/05/2004 00:00:00
2542;0;4;264;31;1;10/05/2004 00:00:00;19/05/2004 00:00:00;1276,275;102,102;31,907;1410,284;19/05/2004 00:00:00
2543;0;4;244;26;1;10/05/2004 00:00:00;19/05/2004 00:00:00;2003,925;160,314;50,098;2214,337;19/05/2004 00:00:00
2544;0;4;231;24;2;10/05/2004 00:00:00;19/05/2004 00:00:00;28343,7;2267,496;708,593;31319,789;19/05/2004 00:00:00
2545;0;4;241;48;1;10/05/2004 00:00:00;19/05/2004 00:00:00;454,86;36,389;11,372;502,62;19/05/2004 00:00:00
2546;0;4;266;88;5;10/05/2004 00:00:00;19/05/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;19/05/2004 00:00:00
2547;0;4;164;96;2;10/05/2004 00:00:00;19/05/2004 00:00:00;7132,125;570,57;178,303;7880,998;19/05/2004 00:00:00
2548;0;4;223;39;2;10/05/2004 00:00:00;19/05/2004 00:00:00;28343,7;2267,496;708,593;31319,789;19/05/2004 00:00:00
2549;0;4;233;52;4;10/05/2004 00:00:00;19/05/2004 00:00:00;22516,725;1801,338;562,918;24880,981;19/05/2004 00:00:00
2550;0;4;238;43;5;10/05/2004 00:00:00;19/05/2004 00:00:00;34644,225;2771,538;866,106;38281,869;19/05/2004 00:00:00
2551;0;4;198;37;4;10/05/2004 00:00:00;19/05/2004 00:00:00;501,197;40,096;12,53;553,822;19/05/2004 00:00:00
2552;0;4;264;1;5;10/05/2004 00:00:00;19/05/2004 00:00:00;143,042;11,443;3,576;158,061;19/05/2004 00:00:00
2553;0;4;244;56;2;10/05/2004 00:00:00;19/05/2004 00:00:00;28199,325;2255,946;704,983;31160,254;19/05/2004 00:00:00
2554;0;4;231;60;1;10/05/2004 00:00:00;19/05/2004 00:00:00;3713,325;297,066;92,833;4103,224;19/05/2004 00:00:00
2555;0;4;241;53;5;10/05/2004 00:00:00;19/05/2004 00:00:00;63831,075;5106,486;1595,777;70533,338;19/05/2004 00:00:00
2556;0;4;266;10;5;10/05/2004 00:00:00;19/05/2004 00:00:00;13361,04;1068,883;334,026;14763,949;19/05/2004 00:00:00
2557;0;4;274;66;5;11/05/2004 00:00:00;20/05/2004 00:00:00;5711,475;456,918;142,787;6311,18;20/05/2004 00:00:00
2558;0;4;223;68;5;11/05/2004 00:00:00;20/05/2004 00:00:00;696,528;55,722;17,413;769,663;20/05/2004 00:00:00
2559;0;4;233;61;2;11/05/2004 00:00:00;20/05/2004 00:00:00;97,965;7,837;2,449;108,251;20/05/2004 00:00:00
2560;0;4;238;5;4;11/05/2004 00:00:00;20/05/2004 00:00:00;114,471;9,158;2,862;126,491;20/05/2004 00:00:00
2561;0;4;261;58;4;11/05/2004 00:00:00;20/05/2004 00:00:00;132,647;10,612;3,316;146,574;20/05/2004 00:00:00
2562;0;4;264;35;5;11/05/2004 00:00:00;20/05/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;20/05/2004 00:00:00
2563;0;4;244;103;1;11/05/2004 00:00:00;20/05/2004 00:00:00;418,95;33,516;10,474;462,94;20/05/2004 00:00:00
2564;1;4;231;7;4;11/05/2004 00:00:00;20/05/2004 00:00:00;272,444;21,796;6,811;301,05;20/05/2004 00:00:00
2565;0;4;198;69;1;11/05/2004 00:00:00;20/05/2004 00:00:00;461,79;36,943;11,545;510,278;20/05/2004 00:00:00
2566;0;4;266;23;4;11/05/2004 00:00:00;20/05/2004 00:00:00;462,767;37,021;11,569;511,357;20/05/2004 00:00:00
2567;0;4;164;75;2;11/05/2004 00:00:00;20/05/2004 00:00:00;37,076;2,966;0,927;40,968;20/05/2004 00:00:00
2568;0;4;223;3;4;11/05/2004 00:00:00;20/05/2004 00:00:00;21558,075;1724,646;538,952;23821,673;20/05/2004 00:00:00
2569;0;4;233;54;4;11/05/2004 00:00:00;20/05/2004 00:00:00;663,674;53,094;16,592;733,359;20/05/2004 00:00:00
2570;0;4;238;104;5;11/05/2004 00:00:00;20/05/2004 00:00:00;65240,175;5219,214;1631,004;72090,393;20/05/2004 00:00:00
2571;0;4;261;25;4;11/05/2004 00:00:00;20/05/2004 00:00:00;503,087;40,247;12,577;555,911;20/05/2004 00:00:00
2572;0;4;264;90;5;11/05/2004 00:00:00;20/05/2004 00:00:00;273,074;21,846;6,827;301,746;20/05/2004 00:00:00
2573;0;4;244;33;5;12/05/2004 00:00:00;21/05/2004 00:00:00;40471,2;3237,696;1011,78;44720,676;21/05/2004 00:00:00
2574;0;4;231;41;5;12/05/2004 00:00:00;21/05/2004 00:00:00;278,523;22,282;6,963;307,768;21/05/2004 00:00:00
2575;0;4;241;55;5;12/05/2004 00:00:00;21/05/2004 00:00:00;62092,8;4967,424;1552,32;68612,544;21/05/2004 00:00:00
2576;0;4;266;70;5;12/05/2004 00:00:00;21/05/2004 00:00:00;5948,25;475,86;148,706;6572,816;21/05/2004 00:00:00
2577;0;4;164;94;5;12/05/2004 00:00:00;21/05/2004 00:00:00;91117,95;7289,436;2277,949;100685,335;21/05/2004 00:00:00
2578;0;4;223;15;1;12/05/2004 00:00:00;21/05/2004 00:00:00;525,0;42,0;13,125;580,125;21/05/2004 00:00:00
2579;0;4;233;62;5;12/05/2004 00:00:00;21/05/2004 00:00:00;2003,684;160,295;50,092;2214,07;21/05/2004 00:00:00
2580;0;4;238;98;4;12/05/2004 00:00:00;21/05/2004 00:00:00;26455,275;2116,422;661,382;29233,079;21/05/2004 00:00:00
2581;0;4;261;72;2;12/05/2004 00:00:00;21/05/2004 00:00:00;944,37;75,55;23,609;1043,529;21/05/2004 00:00:00
2582;0;4;264;22;4;12/05/2004 00:00:00;21/05/2004 00:00:00;44594,55;3567,564;1114,864;49276,978;21/05/2004 00:00:00
2583;0;4;244;50;5;12/05/2004 00:00:00;21/05/2004 00:00:00;26720,925;2137,674;668,023;29526,622;21/05/2004 00:00:00
2584;0;4;231;71;5;12/05/2004 00:00:00;21/05/2004 00:00:00;37843,575;3027,486;946,089;41817,15;21/05/2004 00:00:00
2585;0;4;241;40;4;12/05/2004 00:00:00;21/05/2004 00:00:00;25531,275;2042,502;638,282;28212,059;21/05/2004 00:00:00
2586;0;4;266;91;4;12/05/2004 00:00:00;21/05/2004 00:00:00;482,517;38,601;12,063;533,181;21/05/2004 00:00:00
2587;0;4;164;57;4;12/05/2004 00:00:00;21/05/2004 00:00:00;125,748;10,06;3,144;138,952;21/05/2004 00:00:00
2588;0;4;223;83;5;12/05/2004 00:00:00;21/05/2004 00:00:00;150,791;12,063;3,77;166,624;21/05/2004 00:00:00
2589;0;4;198;32;4;15/05/2004 00:00:00;24/05/2004 00:00:00;235,904;18,872;5,898;260,673;24/05/2004 00:00:00
2590;0;4;238;38;2;15/05/2004 00:00:00;24/05/2004 00:00:00;8847,3;707,784;221,183;9776,267;24/05/2004 00:00:00
2591;0;4;261;85;5;15/05/2004 00:00:00;24/05/2004 00:00:00;171,077;13,686;4,277;189,04;24/05/2004 00:00:00
2592;0;4;264;92;4;15/05/2004 00:00:00;24/05/2004 00:00:00;20397,3;1631,784;509,933;22539,017;24/05/2004 00:00:00
2593;0;4;244;11;3;15/05/2004 00:00:00;24/05/2004 00:00:00;14628,075;1170,246;365,702;16164,023;24/05/2004 00:00:00
2594;0;4;231;84;3;15/05/2004 00:00:00;24/05/2004 00:00:00;33350,625;2668,05;833,766;36852,441;24/05/2004 00:00:00
2595;0;4;241;78;4;15/05/2004 00:00:00;24/05/2004 00:00:00;475,682;38,055;11,892;525,628;24/05/2004 00:00:00
2596;0;4;266;74;4;15/05/2004 00:00:00;24/05/2004 00:00:00;482,517;38,601;12,063;533,181;24/05/2004 00:00:00
2597;0;4;164;13;5;15/05/2004 00:00:00;24/05/2004 00:00:00;1796,036;143,683;44,901;1984,619;24/05/2004 00:00:00
2598;0;4;223;51;4;15/05/2004 00:00:00;24/05/2004 00:00:00;602,249;48,18;15,056;665,485;24/05/2004 00:00:00
2599;0;4;233;80;5;15/05/2004 00:00:00;24/05/2004 00:00:00;34644,225;2771,538;866,106;38281,869;24/05/2004 00:00:00
2600;0;4;198;47;4;15/05/2004 00:00:00;24/05/2004 00:00:00;1839,506;147,16;45,988;2032,654;24/05/2004 00:00:00
2601;0;4;261;81;5;15/05/2004 00:00:00;24/05/2004 00:00:00;146,286;11,703;3,657;161,646;24/05/2004 00:00:00
2602;0;4;264;46;5;15/05/2004 00:00:00;24/05/2004 00:00:00;102,564;8,205;2,564;113,333;24/05/2004 00:00:00
2603;1;4;244;21;5;15/05/2004 00:00:00;24/05/2004 00:00:00;150,791;12,063;3,77;166,624;24/05/2004 00:00:00
2604;0;3;274;27;5;15/05/2004 00:00:00;24/05/2004 00:00:00;13669,425;1093,554;341,736;15104,715;24/05/2004 00:00:00
2605;0;4;241;86;5;16/05/2004 00:00:00;25/05/2004 00:00:00;2934,54;234,763;73,364;3242,667;25/05/2004 00:00:00
2606;0;4;266;45;2;16/05/2004 00:00:00;25/05/2004 00:00:00;50860,425;4068,834;1271,511;56200,77;25/05/2004 00:00:00
2607;0;4;164;93;1;16/05/2004 00:00:00;25/05/2004 00:00:00;551,88;44,15;13,797;609,827;25/05/2004 00:00:00
2608;0;4;223;64;1;16/05/2004 00:00:00;25/05/2004 00:00:00;6987,75;559,02;174,694;7721,464;25/05/2004 00:00:00
2609;0;4;233;4;2;16/05/2004 00:00:00;25/05/2004 00:00:00;28072,275;2245,782;701,807;31019,864;25/05/2004 00:00:00
2610;0;4;238;17;1;16/05/2004 00:00:00;25/05/2004 00:00:00;37312,275;2984,982;932,807;41230,064;25/05/2004 00:00:00
2611;0;4;261;12;1;16/05/2004 00:00:00;25/05/2004 00:00:00;3407,25;272,58;85,181;3765,011;25/05/2004 00:00:00
2612;0;4;264;44;2;16/05/2004 00:00:00;25/05/2004 00:00:00;28297,5;2263,8;707,438;31268,738;25/05/2004 00:00:00
2613;0;4;244;30;2;16/05/2004 00:00:00;25/05/2004 00:00:00;59,945;4,796;1,499;66,239;25/05/2004 00:00:00
2614;0;4;231;8;4;16/05/2004 00:00:00;25/05/2004 00:00:00;240,723;19,258;6,018;265,999;25/05/2004 00:00:00
2615;0;4;241;73;5;16/05/2004 00:00:00;25/05/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;25/05/2004 00:00:00
2616;0;4;266;76;5;16/05/2004 00:00:00;25/05/2004 00:00:00;544,73;43,578;13,618;601,926;25/05/2004 00:00:00
2617;0;4;164;77;1;16/05/2004 00:00:00;25/05/2004 00:00:00;18641,7;1491,336;466,043;20599,079;25/05/2004 00:00:00
2618;0;4;223;28;5;16/05/2004 00:00:00;25/05/2004 00:00:00;142,412;11,393;3,56;157,365;25/05/2004 00:00:00
2619;0;4;233;2;2;16/05/2004 00:00:00;25/05/2004 00:00:00;48030,675;3842,454;1200,767;53073,896;25/05/2004 00:00:00
2620;0;4;238;87;4;16/05/2004 00:00:00;25/05/2004 00:00:00;421,155;33,692;10,529;465,376;25/05/2004 00:00:00
2621;0;4;261;31;1;17/05/2004 00:00:00;26/05/2004 00:00:00;1276,275;102,102;31,907;1410,284;26/05/2004 00:00:00
2622;3;4;274;26;1;17/05/2004 00:00:00;26/05/2004 00:00:00;2003,925;160,314;50,098;2214,337;26/05/2004 00:00:00
2623;0;4;244;24;4;17/05/2004 00:00:00;26/05/2004 00:00:00;22516,725;1801,338;562,918;24880,981;26/05/2004 00:00:00
2624;0;4;231;48;1;17/05/2004 00:00:00;26/05/2004 00:00:00;454,86;36,389;11,372;502,62;26/05/2004 00:00:00
2625;0;4;241;88;5;17/05/2004 00:00:00;26/05/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;26/05/2004 00:00:00
2626;0;4;266;96;2;17/05/2004 00:00:00;26/05/2004 00:00:00;7132,125;570,57;178,303;7880,998;26/05/2004 00:00:00
2627;0;4;164;39;2;17/05/2004 00:00:00;26/05/2004 00:00:00;28343,7;2267,496;708,593;31319,789;26/05/2004 00:00:00
2628;0;4;223;52;4;17/05/2004 00:00:00;26/05/2004 00:00:00;22516,725;1801,338;562,918;24880,981;26/05/2004 00:00:00
2629;0;4;233;43;5;17/05/2004 00:00:00;26/05/2004 00:00:00;34644,225;2771,538;866,106;38281,869;26/05/2004 00:00:00
2630;0;4;238;37;4;17/05/2004 00:00:00;26/05/2004 00:00:00;247,559;19,805;6,189;273,552;26/05/2004 00:00:00
2631;0;4;261;1;5;17/05/2004 00:00:00;26/05/2004 00:00:00;143,042;11,443;3,576;158,061;26/05/2004 00:00:00
2632;0;4;264;56;2;17/05/2004 00:00:00;26/05/2004 00:00:00;28199,325;2255,946;704,983;31160,254;26/05/2004 00:00:00
2633;0;4;274;60;1;17/05/2004 00:00:00;26/05/2004 00:00:00;3713,325;297,066;92,833;4103,224;26/05/2004 00:00:00
2634;0;4;231;53;5;17/05/2004 00:00:00;26/05/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;26/05/2004 00:00:00
2635;0;4;241;10;5;17/05/2004 00:00:00;26/05/2004 00:00:00;2979,27;238,342;74,482;3292,093;26/05/2004 00:00:00
2636;0;4;266;66;5;17/05/2004 00:00:00;26/05/2004 00:00:00;5711,475;456,918;142,787;6311,18;26/05/2004 00:00:00
2637;0;4;164;68;5;18/05/2004 00:00:00;27/05/2004 00:00:00;776,79;62,143;19,42;858,353;27/05/2004 00:00:00
2638;0;4;223;61;2;18/05/2004 00:00:00;27/05/2004 00:00:00;97,965;7,837;2,449;108,251;27/05/2004 00:00:00
2639;0;4;233;5;4;18/05/2004 00:00:00;27/05/2004 00:00:00;114,471;9,158;2,862;126,491;27/05/2004 00:00:00
2640;0;4;238;58;4;18/05/2004 00:00:00;27/05/2004 00:00:00;132,647;10,612;3,316;146,574;27/05/2004 00:00:00
2641;0;4;261;35;5;18/05/2004 00:00:00;27/05/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;27/05/2004 00:00:00
2642;0;4;264;103;1;18/05/2004 00:00:00;27/05/2004 00:00:00;418,95;33,516;10,474;462,94;27/05/2004 00:00:00
2643;0;4;244;7;4;18/05/2004 00:00:00;27/05/2004 00:00:00;389,655;31,172;9,741;430,569;27/05/2004 00:00:00
2644;0;4;231;69;1;18/05/2004 00:00:00;27/05/2004 00:00:00;461,79;36,943;11,545;510,278;27/05/2004 00:00:00
2645;0;4;241;23;4;18/05/2004 00:00:00;27/05/2004 00:00:00;1656,837;132,547;41,421;1830,805;27/05/2004 00:00:00
2646;0;4;266;75;2;18/05/2004 00:00:00;27/05/2004 00:00:00;37,076;2,966;0,927;40,968;27/05/2004 00:00:00
2647;0;4;164;3;4;18/05/2004 00:00:00;27/05/2004 00:00:00;21558,075;1724,646;538,952;23821,673;27/05/2004 00:00:00
2648;0;4;223;54;4;18/05/2004 00:00:00;27/05/2004 00:00:00;624,299;49,944;15,608;689,85;27/05/2004 00:00:00
2649;0;4;233;104;4;18/05/2004 00:00:00;27/05/2004 00:00:00;20980,575;1678,446;524,514;23183,535;27/05/2004 00:00:00
2650;0;4;238;25;4;18/05/2004 00:00:00;27/05/2004 00:00:00;360,045;28,804;9,001;397,85;27/05/2004 00:00:00
2651;0;4;198;90;4;18/05/2004 00:00:00;27/05/2004 00:00:00;260,474;20,838;6,512;287,823;27/05/2004 00:00:00
2652;0;4;264;33;5;18/05/2004 00:00:00;27/05/2004 00:00:00;40471,2;3237,696;1011,78;44720,676;27/05/2004 00:00:00
2653;0;4;244;41;5;19/05/2004 00:00:00;28/05/2004 00:00:00;414,855;33,188;10,371;458,415;28/05/2004 00:00:00
2654;0;4;231;55;5;19/05/2004 00:00:00;28/05/2004 00:00:00;38421,075;3073,686;960,527;42455,288;28/05/2004 00:00:00
2655;0;4;241;70;5;19/05/2004 00:00:00;28/05/2004 00:00:00;5948,25;475,86;148,706;6572,816;28/05/2004 00:00:00
2656;0;4;266;94;5;19/05/2004 00:00:00;28/05/2004 00:00:00;91117,95;7289,436;2277,949;100685,335;28/05/2004 00:00:00
2657;0;4;274;15;1;19/05/2004 00:00:00;28/05/2004 00:00:00;525,0;42,0;13,125;580,125;28/05/2004 00:00:00
2658;0;4;223;62;5;19/05/2004 00:00:00;28/05/2004 00:00:00;2003,684;160,295;50,092;2214,07;28/05/2004 00:00:00
2659;0;4;233;98;4;19/05/2004 00:00:00;28/05/2004 00:00:00;26455,275;2116,422;661,382;29233,079;28/05/2004 00:00:00
2660;0;4;238;72;2;19/05/2004 00:00:00;28/05/2004 00:00:00;944,37;75,55;23,609;1043,529;28/05/2004 00:00:00
2661;0;4;261;22;1;19/05/2004 00:00:00;28/05/2004 00:00:00;6993,525;559,482;174,838;7727,845;28/05/2004 00:00:00
2662;0;4;264;50;3;19/05/2004 00:00:00;28/05/2004 00:00:00;36122,625;2889,81;903,066;39915,501;28/05/2004 00:00:00
2663;0;4;244;71;5;19/05/2004 00:00:00;28/05/2004 00:00:00;37843,575;3027,486;946,089;41817,15;28/05/2004 00:00:00
2664;0;4;231;40;4;19/05/2004 00:00:00;28/05/2004 00:00:00;25531,275;2042,502;638,282;28212,059;28/05/2004 00:00:00
2665;0;4;198;91;4;19/05/2004 00:00:00;28/05/2004 00:00:00;111,069;8,886;2,777;122,731;28/05/2004 00:00:00
2666;5;4;266;57;4;19/05/2004 00:00:00;28/05/2004 00:00:00;125,748;10,06;3,144;138,952;28/05/2004 00:00:00
2667;0;4;164;83;5;19/05/2004 00:00:00;28/05/2004 00:00:00;150,791;12,063;3,77;166,624;28/05/2004 00:00:00
2668;0;4;223;32;5;19/05/2004 00:00:00;28/05/2004 00:00:00;696,528;55,722;17,413;769,663;28/05/2004 00:00:00
2669;0;4;233;38;2;22/05/2004 00:00:00;31/05/2004 00:00:00;8847,3;707,784;221,183;9776,267;31/05/2004 00:00:00
2670;0;4;238;85;5;22/05/2004 00:00:00;31/05/2004 00:00:00;171,077;13,686;4,277;189,04;31/05/2004 00:00:00
2671;0;4;261;92;4;22/05/2004 00:00:00;31/05/2004 00:00:00;20397,3;1631,784;509,933;22539,017;31/05/2004 00:00:00
2672;0;4;264;11;3;22/05/2004 00:00:00;31/05/2004 00:00:00;14628,075;1170,246;365,702;16164,023;31/05/2004 00:00:00
2673;0;4;244;84;4;22/05/2004 00:00:00;31/05/2004 00:00:00;25334,925;2026,794;633,373;27995,092;31/05/2004 00:00:00
2674;0;4;231;78;5;22/05/2004 00:00:00;31/05/2004 00:00:00;278,523;22,282;6,963;307,768;31/05/2004 00:00:00
2675;0;4;241;74;4;22/05/2004 00:00:00;31/05/2004 00:00:00;111,069;8,886;2,777;122,731;31/05/2004 00:00:00
2676;0;4;266;13;5;22/05/2004 00:00:00;31/05/2004 00:00:00;1796,036;143,683;44,901;1984,619;31/05/2004 00:00:00
2677;0;4;164;51;4;22/05/2004 00:00:00;31/05/2004 00:00:00;748,755;59,9;18,719;827,374;31/05/2004 00:00:00
2678;0;4;223;80;5;22/05/2004 00:00:00;31/05/2004 00:00:00;34644,225;2771,538;866,106;38281,869;31/05/2004 00:00:00
2679;0;4;233;47;4;22/05/2004 00:00:00;31/05/2004 00:00:00;1839,506;147,16;45,988;2032,654;31/05/2004 00:00:00
2680;0;4;238;81;5;22/05/2004 00:00:00;31/05/2004 00:00:00;146,286;11,703;3,657;161,646;31/05/2004 00:00:00
2681;0;4;261;46;5;22/05/2004 00:00:00;31/05/2004 00:00:00;102,564;8,205;2,564;113,333;31/05/2004 00:00:00
2682;0;4;264;21;5;22/05/2004 00:00:00;31/05/2004 00:00:00;150,791;12,063;3,77;166,624;31/05/2004 00:00:00
2683;0;4;244;27;5;22/05/2004 00:00:00;31/05/2004 00:00:00;13669,425;1093,554;341,736;15104,715;31/05/2004 00:00:00
2684;0;4;231;86;5;22/05/2004 00:00:00;31/05/2004 00:00:00;6444,9;515,592;161,123;7121,615;31/05/2004 00:00:00
2685;0;4;241;45;2;23/05/2004 00:00:00;01/06/2004 00:00:00;152581,275;12206,502;3814,532;168602,309;01/06/2004 00:00:00
2686;0;4;266;93;1;23/05/2004 00:00:00;01/06/2004 00:00:00;551,88;44,15;13,797;609,827;01/06/2004 00:00:00
2687;0;4;164;64;1;23/05/2004 00:00:00;01/06/2004 00:00:00;6987,75;559,02;174,694;7721,464;01/06/2004 00:00:00
2688;1;4;223;4;2;23/05/2004 00:00:00;01/06/2004 00:00:00;28072,275;2245,782;701,807;31019,864;01/06/2004 00:00:00
2689;0;4;198;17;1;23/05/2004 00:00:00;01/06/2004 00:00:00;37312,275;2984,982;932,807;41230,064;01/06/2004 00:00:00
2690;0;4;238;12;1;23/05/2004 00:00:00;01/06/2004 00:00:00;7623,0;609,84;190,575;8423,415;01/06/2004 00:00:00
2691;0;4;261;44;2;23/05/2004 00:00:00;01/06/2004 00:00:00;28297,5;2263,8;707,438;31268,738;01/06/2004 00:00:00
2692;0;4;264;30;2;23/05/2004 00:00:00;01/06/2004 00:00:00;59,945;4,796;1,499;66,239;01/06/2004 00:00:00
2693;0;4;244;8;4;23/05/2004 00:00:00;01/06/2004 00:00:00;358,155;28,652;8,954;395,761;01/06/2004 00:00:00
2694;0;4;231;73;5;23/05/2004 00:00:00;01/06/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;01/06/2004 00:00:00
2695;0;4;241;76;4;23/05/2004 00:00:00;01/06/2004 00:00:00;1637,937;131,035;40,948;1809,92;01/06/2004 00:00:00
2696;0;4;266;77;2;23/05/2004 00:00:00;01/06/2004 00:00:00;29989,575;2399,166;749,739;33138,48;01/06/2004 00:00:00
2697;0;4;164;28;5;23/05/2004 00:00:00;01/06/2004 00:00:00;142,412;11,393;3,56;157,365;01/06/2004 00:00:00
2698;0;4;223;2;2;23/05/2004 00:00:00;01/06/2004 00:00:00;48030,675;3842,454;1200,767;53073,896;01/06/2004 00:00:00
2699;0;4;233;87;4;23/05/2004 00:00:00;01/06/2004 00:00:00;12127,742;970,219;303,194;13401,154;01/06/2004 00:00:00
2700;0;4;198;31;1;23/05/2004 00:00:00;01/06/2004 00:00:00;1276,275;102,102;31,907;1410,284;01/06/2004 00:00:00
2701;0;4;261;26;1;24/05/2004 00:00:00;02/06/2004 00:00:00;2003,925;160,314;50,098;2214,337;02/06/2004 00:00:00
2702;0;4;264;24;2;24/05/2004 00:00:00;02/06/2004 00:00:00;28343,7;2267,496;708,593;31319,789;02/06/2004 00:00:00
2703;0;4;244;48;1;24/05/2004 00:00:00;02/06/2004 00:00:00;454,86;36,389;11,372;502,62;02/06/2004 00:00:00
2704;0;3;274;88;5;24/05/2004 00:00:00;02/06/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;02/06/2004 00:00:00
2705;0;4;241;96;2;24/05/2004 00:00:00;02/06/2004 00:00:00;7132,125;570,57;178,303;7880,998;02/06/2004 00:00:00
2706;1;4;266;39;2;24/05/2004 00:00:00;02/06/2004 00:00:00;28343,7;2267,496;708,593;31319,789;02/06/2004 00:00:00
2707;0;4;164;52;4;24/05/2004 00:00:00;02/06/2004 00:00:00;22516,725;1801,338;562,918;24880,981;02/06/2004 00:00:00
2708;0;4;223;43;5;24/05/2004 00:00:00;02/06/2004 00:00:00;34644,225;2771,538;866,106;38281,869;02/06/2004 00:00:00
2709;0;4;233;37;5;24/05/2004 00:00:00;02/06/2004 00:00:00;694,166;55,533;17,354;767,053;02/06/2004 00:00:00
2710;0;4;238;1;5;24/05/2004 00:00:00;02/06/2004 00:00:00;143,042;11,443;3,576;158,061;02/06/2004 00:00:00
2711;0;4;261;56;2;24/05/2004 00:00:00;02/06/2004 00:00:00;28199,325;2255,946;704,983;31160,254;02/06/2004 00:00:00
2712;0;4;264;60;1;24/05/2004 00:00:00;02/06/2004 00:00:00;3713,325;297,066;92,833;4103,224;02/06/2004 00:00:00
2713;0;4;244;53;4;24/05/2004 00:00:00;02/06/2004 00:00:00;19952,625;1596,21;498,816;22047,651;02/06/2004 00:00:00
2714;0;4;231;10;5;24/05/2004 00:00:00;02/06/2004 00:00:00;6540,66;523,253;163,517;7227,429;02/06/2004 00:00:00
2715;0;4;241;66;5;24/05/2004 00:00:00;02/06/2004 00:00:00;5711,475;456,918;142,787;6311,18;02/06/2004 00:00:00
2716;0;4;266;68;4;24/05/2004 00:00:00;02/06/2004 00:00:00;484,407;38,753;12,11;535,27;02/06/2004 00:00:00
2717;0;4;164;61;2;25/05/2004 00:00:00;03/06/2004 00:00:00;97,965;7,837;2,449;108,251;03/06/2004 00:00:00
2718;0;4;223;5;4;25/05/2004 00:00:00;03/06/2004 00:00:00;114,471;9,158;2,862;126,491;03/06/2004 00:00:00
2719;0;4;233;58;4;25/05/2004 00:00:00;03/06/2004 00:00:00;132,647;10,612;3,316;146,574;03/06/2004 00:00:00
2720;0;4;238;35;5;25/05/2004 00:00:00;03/06/2004 00:00:00;43878,45;3510,276;1096,961;48485,687;03/06/2004 00:00:00
2721;0;4;261;103;1;25/05/2004 00:00:00;03/06/2004 00:00:00;418,95;33,516;10,474;462,94;03/06/2004 00:00:00
2722;1;4;274;7;4;25/05/2004 00:00:00;03/06/2004 00:00:00;240,723;19,258;6,018;265,999;03/06/2004 00:00:00
2723;0;4;244;69;1;25/05/2004 00:00:00;03/06/2004 00:00:00;461,79;36,943;11,545;510,278;03/06/2004 00:00:00
