"CurrencyRateID";"CurrencyRateDate";"FromCurrencyCode";"ToCurrencyCode";"AverageRate";"EndOfDayRate";"ModifiedDate"
5348;26/09/2002 00:00:00;"USD";"JPY";116,722;116,811;26/09/2002 00:00:00
5349;26/09/2002 00:00:00;"USD";"MXN";9,686;9,691;26/09/2002 00:00:00
5350;26/09/2002 00:00:00;"USD";"SAR";3,751;3,755;26/09/2002 00:00:00
5351;26/09/2002 00:00:00;"USD";"VEB";702,25;702,26;26/09/2002 00:00:00
5352;27/09/2002 00:00:00;"USD";"ARS";1,0;0,999;27/09/2002 00:00:00
5353;27/09/2002 00:00:00;"USD";"AUD";1,865;1,864;27/09/2002 00:00:00
5354;27/09/2002 00:00:00;"USD";"BRL";1,984;1,974;27/09/2002 00:00:00
5355;27/09/2002 00:00:00;"USD";"CAD";1,511;1,51;27/09/2002 00:00:00
5356;27/09/2002 00:00:00;"USD";"CNY";8,277;8,276;27/09/2002 00:00:00
5357;27/09/2002 00:00:00;"USD";"EUR";1,081;1,08;27/09/2002 00:00:00
5358;27/09/2002 00:00:00;"USD";"GBP";0,692;0,692;27/09/2002 00:00:00
5359;27/09/2002 00:00:00;"USD";"JPY";117,565;117,554;27/09/2002 00:00:00
5360;27/09/2002 00:00:00;"USD";"MXN";9,745;9,74;27/09/2002 00:00:00
5361;27/09/2002 00:00:00;"USD";"SAR";3,751;3,747;27/09/2002 00:00:00
5362;27/09/2002 00:00:00;"USD";"VEB";702,51;702,43;27/09/2002 00:00:00
5363;28/09/2002 00:00:00;"USD";"ARS";1,0;1,0;28/09/2002 00:00:00
5364;28/09/2002 00:00:00;"USD";"AUD";1,869;1,87;28/09/2002 00:00:00
5365;28/09/2002 00:00:00;"USD";"BRL";1,984;1,985;28/09/2002 00:00:00
5366;28/09/2002 00:00:00;"USD";"CAD";1,51;1,519;28/09/2002 00:00:00
5367;28/09/2002 00:00:00;"USD";"CNY";8,277;8,277;28/09/2002 00:00:00
5368;28/09/2002 00:00:00;"USD";"EUR";1,081;1,081;28/09/2002 00:00:00
5369;28/09/2002 00:00:00;"USD";"GBP";0,692;0,693;28/09/2002 00:00:00
5370;28/09/2002 00:00:00;"USD";"JPY";117,52;117,61;28/09/2002 00:00:00
5371;28/09/2002 00:00:00;"USD";"MXN";9,745;9,749;28/09/2002 00:00:00
5372;28/09/2002 00:00:00;"USD";"SAR";3,751;3,755;28/09/2002 00:00:00
5373;28/09/2002 00:00:00;"USD";"VEB";702,51;702,52;28/09/2002 00:00:00
5374;29/09/2002 00:00:00;"USD";"ARS";1,0;0,999;29/09/2002 00:00:00
5375;29/09/2002 00:00:00;"USD";"AUD";1,864;1,864;29/09/2002 00:00:00
5376;29/09/2002 00:00:00;"USD";"BRL";1,984;1,982;29/09/2002 00:00:00
5377;29/09/2002 00:00:00;"USD";"CAD";1,51;1,51;29/09/2002 00:00:00
5378;29/09/2002 00:00:00;"USD";"CNY";8,277;8,276;29/09/2002 00:00:00
5379;29/09/2002 00:00:00;"USD";"EUR";1,081;1,081;29/09/2002 00:00:00
5380;29/09/2002 00:00:00;"USD";"GBP";0,692;0,692;29/09/2002 00:00:00
5381;29/09/2002 00:00:00;"USD";"JPY";117,6;117,594;29/09/2002 00:00:00
5382;29/09/2002 00:00:00;"USD";"MXN";9,745;9,744;29/09/2002 00:00:00
5383;29/09/2002 00:00:00;"USD";"SAR";3,751;3,744;29/09/2002 00:00:00
5384;29/09/2002 00:00:00;"USD";"VEB";702,51;702,44;29/09/2002 00:00:00
5385;30/09/2002 00:00:00;"USD";"ARS";1,0;1,0;30/09/2002 00:00:00
5386;30/09/2002 00:00:00;"USD";"AUD";1,855;1,856;30/09/2002 00:00:00
5387;30/09/2002 00:00:00;"USD";"BRL";1,983;1,99;30/09/2002 00:00:00
5388;30/09/2002 00:00:00;"USD";"CAD";1,522;1,53;30/09/2002 00:00:00
5389;30/09/2002 00:00:00;"USD";"CNY";8,278;8,278;30/09/2002 00:00:00
5390;30/09/2002 00:00:00;"USD";"EUR";1,074;1,074;30/09/2002 00:00:00
5391;30/09/2002 00:00:00;"USD";"GBP";0,688;0,689;30/09/2002 00:00:00
5392;30/09/2002 00:00:00;"USD";"JPY";117,491;117,515;30/09/2002 00:00:00
5393;30/09/2002 00:00:00;"USD";"MXN";9,717;9,72;30/09/2002 00:00:00
5394;30/09/2002 00:00:00;"USD";"SAR";3,751;3,755;30/09/2002 00:00:00
5395;30/09/2002 00:00:00;"USD";"VEB";702,7;702,74;30/09/2002 00:00:00
5396;01/10/2002 00:00:00;"USD";"ARS";1,0;0,999;01/10/2002 00:00:00
5397;01/10/2002 00:00:00;"USD";"AUD";1,874;1,874;01/10/2002 00:00:00
5398;01/10/2002 00:00:00;"USD";"BRL";1,987;1,982;01/10/2002 00:00:00
5399;01/10/2002 00:00:00;"USD";"CAD";1,523;1,52;01/10/2002 00:00:00
5400;01/10/2002 00:00:00;"USD";"CNY";8,277;8,276;01/10/2002 00:00:00
5401;01/10/2002 00:00:00;"USD";"EUR";1,086;1,086;01/10/2002 00:00:00
5402;01/10/2002 00:00:00;"USD";"GBP";0,688;0,687;01/10/2002 00:00:00
5403;01/10/2002 00:00:00;"USD";"JPY";116,665;116,609;01/10/2002 00:00:00
5404;01/10/2002 00:00:00;"USD";"MXN";9,718;9,712;01/10/2002 00:00:00
5405;01/10/2002 00:00:00;"USD";"SAR";3,751;3,748;01/10/2002 00:00:00
5406;01/10/2002 00:00:00;"USD";"VEB";702,7;702,7;01/10/2002 00:00:00
5407;02/10/2002 00:00:00;"USD";"ARS";1,0;1,0;02/10/2002 00:00:00
5408;02/10/2002 00:00:00;"USD";"AUD";1,89;1,89;02/10/2002 00:00:00
5409;02/10/2002 00:00:00;"USD";"BRL";1,987;1,995;02/10/2002 00:00:00
5410;02/10/2002 00:00:00;"USD";"CAD";1,529;1,531;02/10/2002 00:00:00
5411;02/10/2002 00:00:00;"USD";"CNY";8,277;8,278;02/10/2002 00:00:00
5412;02/10/2002 00:00:00;"USD";"EUR";1,09;1,09;02/10/2002 00:00:00
5413;02/10/2002 00:00:00;"USD";"GBP";0,687;0,687;02/10/2002 00:00:00
5414;02/10/2002 00:00:00;"USD";"JPY";116,518;116,577;02/10/2002 00:00:00
5415;02/10/2002 00:00:00;"USD";"MXN";9,715;9,72;02/10/2002 00:00:00
5416;02/10/2002 00:00:00;"USD";"SAR";3,751;3,752;02/10/2002 00:00:00
5417;02/10/2002 00:00:00;"USD";"VEB";703,75;703,76;02/10/2002 00:00:00
5418;03/10/2002 00:00:00;"USD";"ARS";1,0;0,999;03/10/2002 00:00:00
5419;03/10/2002 00:00:00;"USD";"AUD";1,909;1,909;03/10/2002 00:00:00
5420;03/10/2002 00:00:00;"USD";"BRL";1,99;1,981;03/10/2002 00:00:00
5421;03/10/2002 00:00:00;"USD";"CAD";1,53;1,52;03/10/2002 00:00:00
5422;03/10/2002 00:00:00;"USD";"CNY";8,278;8,278;03/10/2002 00:00:00
5423;03/10/2002 00:00:00;"USD";"EUR";1,106;1,106;03/10/2002 00:00:00
5424;03/10/2002 00:00:00;"USD";"GBP";0,69;0,689;03/10/2002 00:00:00
5425;03/10/2002 00:00:00;"USD";"JPY";115,463;115,425;03/10/2002 00:00:00
5426;03/10/2002 00:00:00;"USD";"MXN";9,685;9,681;03/10/2002 00:00:00
5427;03/10/2002 00:00:00;"USD";"SAR";3,751;3,742;03/10/2002 00:00:00
5428;03/10/2002 00:00:00;"USD";"VEB";703,75;703,65;03/10/2002 00:00:00
5429;04/10/2002 00:00:00;"USD";"ARS";1,0;1,0;04/10/2002 00:00:00
5430;04/10/2002 00:00:00;"USD";"AUD";1,892;1,892;04/10/2002 00:00:00
5431;04/10/2002 00:00:00;"USD";"BRL";2,005;2,01;04/10/2002 00:00:00
5432;04/10/2002 00:00:00;"USD";"CAD";1,54;1,543;04/10/2002 00:00:00
5433;04/10/2002 00:00:00;"USD";"CNY";8,278;8,278;04/10/2002 00:00:00
5434;04/10/2002 00:00:00;"USD";"EUR";1,093;1,094;04/10/2002 00:00:00
5435;04/10/2002 00:00:00;"USD";"GBP";0,691;0,692;04/10/2002 00:00:00
5436;04/10/2002 00:00:00;"USD";"JPY";115,82;115,894;04/10/2002 00:00:00
5437;04/10/2002 00:00:00;"USD";"MXN";9,705;9,714;04/10/2002 00:00:00
5438;04/10/2002 00:00:00;"USD";"SAR";3,751;3,759;04/10/2002 00:00:00
5439;04/10/2002 00:00:00;"USD";"VEB";704,5;704,52;04/10/2002 00:00:00
5440;05/10/2002 00:00:00;"USD";"ARS";1,0;0,999;05/10/2002 00:00:00
5441;05/10/2002 00:00:00;"USD";"AUD";1,892;1,892;05/10/2002 00:00:00
5442;05/10/2002 00:00:00;"USD";"BRL";2,005;1,996;05/10/2002 00:00:00
5443;05/10/2002 00:00:00;"USD";"CAD";1,54;1,533;05/10/2002 00:00:00
5444;05/10/2002 00:00:00;"USD";"CNY";8,278;8,277;05/10/2002 00:00:00
5445;05/10/2002 00:00:00;"USD";"EUR";1,094;1,093;05/10/2002 00:00:00
5446;05/10/2002 00:00:00;"USD";"GBP";0,691;0,69;05/10/2002 00:00:00
5447;05/10/2002 00:00:00;"USD";"JPY";115,82;115,797;05/10/2002 00:00:00
5448;05/10/2002 00:00:00;"USD";"MXN";9,705;9,702;05/10/2002 00:00:00
5449;05/10/2002 00:00:00;"USD";"SAR";3,751;3,75;05/10/2002 00:00:00
5450;05/10/2002 00:00:00;"USD";"VEB";704,5;704,49;05/10/2002 00:00:00
5451;06/10/2002 00:00:00;"USD";"ARS";1,0;1,0;06/10/2002 00:00:00
5452;06/10/2002 00:00:00;"USD";"AUD";1,895;1,895;06/10/2002 00:00:00
5453;06/10/2002 00:00:00;"USD";"BRL";2,005;2,01;06/10/2002 00:00:00
5454;06/10/2002 00:00:00;"USD";"CAD";1,54;1,544;06/10/2002 00:00:00
5455;06/10/2002 00:00:00;"USD";"CNY";8,278;8,279;06/10/2002 00:00:00
5456;06/10/2002 00:00:00;"USD";"EUR";1,094;1,094;06/10/2002 00:00:00
5457;06/10/2002 00:00:00;"USD";"GBP";0,692;0,692;06/10/2002 00:00:00
5458;06/10/2002 00:00:00;"USD";"JPY";115,82;115,893;06/10/2002 00:00:00
5459;06/10/2002 00:00:00;"USD";"MXN";9,705;9,706;06/10/2002 00:00:00
5460;06/10/2002 00:00:00;"USD";"SAR";3,751;3,754;06/10/2002 00:00:00
5461;06/10/2002 00:00:00;"USD";"VEB";704,5;704,58;06/10/2002 00:00:00
5462;07/10/2002 00:00:00;"USD";"ARS";1,0;0,999;07/10/2002 00:00:00
5463;07/10/2002 00:00:00;"USD";"AUD";1,887;1,886;07/10/2002 00:00:00
5464;07/10/2002 00:00:00;"USD";"BRL";2,004;1,995;07/10/2002 00:00:00
5465;07/10/2002 00:00:00;"USD";"CAD";1,535;1,525;07/10/2002 00:00:00
5466;07/10/2002 00:00:00;"USD";"CNY";8,277;8,277;07/10/2002 00:00:00
5467;07/10/2002 00:00:00;"USD";"EUR";1,085;1,084;07/10/2002 00:00:00
5468;07/10/2002 00:00:00;"USD";"GBP";0,691;0,691;07/10/2002 00:00:00
5469;07/10/2002 00:00:00;"USD";"JPY";116,054;116,036;07/10/2002 00:00:00
5470;07/10/2002 00:00:00;"USD";"MXN";9,698;9,696;07/10/2002 00:00:00
5471;07/10/2002 00:00:00;"USD";"SAR";3,751;3,741;07/10/2002 00:00:00
5472;07/10/2002 00:00:00;"USD";"VEB";703,75;703,66;07/10/2002 00:00:00
5473;08/10/2002 00:00:00;"USD";"ARS";1,0;1,0;08/10/2002 00:00:00
5474;08/10/2002 00:00:00;"USD";"AUD";1,908;1,908;08/10/2002 00:00:00
5475;08/10/2002 00:00:00;"USD";"BRL";2,008;2,014;08/10/2002 00:00:00
5476;08/10/2002 00:00:00;"USD";"CAD";1,54;1,541;08/10/2002 00:00:00
5477;08/10/2002 00:00:00;"USD";"CNY";8,277;8,278;08/10/2002 00:00:00
5478;08/10/2002 00:00:00;"USD";"EUR";1,097;1,097;08/10/2002 00:00:00
5479;08/10/2002 00:00:00;"USD";"GBP";0,691;0,692;08/10/2002 00:00:00
5480;08/10/2002 00:00:00;"USD";"JPY";115,811;115,902;08/10/2002 00:00:00
5481;08/10/2002 00:00:00;"USD";"MXN";9,698;9,702;08/10/2002 00:00:00
5482;08/10/2002 00:00:00;"USD";"SAR";3,751;3,76;08/10/2002 00:00:00
5483;08/10/2002 00:00:00;"USD";"VEB";704,76;704,81;08/10/2002 00:00:00
5484;09/10/2002 00:00:00;"USD";"ARS";1,0;0,999;09/10/2002 00:00:00
5485;09/10/2002 00:00:00;"USD";"AUD";1,908;1,908;09/10/2002 00:00:00
5486;09/10/2002 00:00:00;"USD";"BRL";2,042;2,036;09/10/2002 00:00:00
5487;09/10/2002 00:00:00;"USD";"CAD";1,537;1,534;09/10/2002 00:00:00
5488;09/10/2002 00:00:00;"USD";"CNY";8,278;8,277;09/10/2002 00:00:00
5489;09/10/2002 00:00:00;"USD";"EUR";1,1;1,1;09/10/2002 00:00:00
5490;09/10/2002 00:00:00;"USD";"GBP";0,693;0,692;09/10/2002 00:00:00
5491;09/10/2002 00:00:00;"USD";"JPY";116,61;116,54;09/10/2002 00:00:00
5492;09/10/2002 00:00:00;"USD";"MXN";9,741;9,738;09/10/2002 00:00:00
5493;09/10/2002 00:00:00;"USD";"SAR";3,751;3,75;09/10/2002 00:00:00
5494;09/10/2002 00:00:00;"USD";"VEB";704,76;704,72;09/10/2002 00:00:00
5495;10/10/2002 00:00:00;"USD";"ARS";1,0;1,0;10/10/2002 00:00:00
5496;10/10/2002 00:00:00;"USD";"AUD";1,907;1,907;10/10/2002 00:00:00
5497;10/10/2002 00:00:00;"USD";"BRL";2,043;2,045;10/10/2002 00:00:00
5498;10/10/2002 00:00:00;"USD";"CAD";1,539;1,542;10/10/2002 00:00:00
5499;10/10/2002 00:00:00;"USD";"CNY";8,278;8,278;10/10/2002 00:00:00
5500;10/10/2002 00:00:00;"USD";"EUR";1,105;1,105;10/10/2002 00:00:00
5501;10/10/2002 00:00:00;"USD";"GBP";0,692;0,692;10/10/2002 00:00:00
5502;10/10/2002 00:00:00;"USD";"JPY";116,974;117,012;10/10/2002 00:00:00
5503;10/10/2002 00:00:00;"USD";"MXN";9,72;9,725;10/10/2002 00:00:00
5504;10/10/2002 00:00:00;"USD";"SAR";3,751;3,756;10/10/2002 00:00:00
5505;10/10/2002 00:00:00;"USD";"VEB";704,609;704,64;10/10/2002 00:00:00
5506;11/10/2002 00:00:00;"USD";"ARS";1,0;0,999;11/10/2002 00:00:00
5507;11/10/2002 00:00:00;"USD";"AUD";1,901;1,901;11/10/2002 00:00:00
5508;11/10/2002 00:00:00;"USD";"BRL";2,038;2,037;11/10/2002 00:00:00
5509;11/10/2002 00:00:00;"USD";"CAD";1,538;1,536;11/10/2002 00:00:00
5510;11/10/2002 00:00:00;"USD";"CNY";8,278;8,278;11/10/2002 00:00:00
5511;11/10/2002 00:00:00;"USD";"EUR";1,088;1,087;11/10/2002 00:00:00
5512;11/10/2002 00:00:00;"USD";"GBP";0,688;0,687;11/10/2002 00:00:00
5513;11/10/2002 00:00:00;"USD";"JPY";115,958;115,929;11/10/2002 00:00:00
5514;11/10/2002 00:00:00;"USD";"MXN";9,684;9,677;11/10/2002 00:00:00
5515;11/10/2002 00:00:00;"USD";"SAR";3,751;3,741;11/10/2002 00:00:00
5516;11/10/2002 00:00:00;"USD";"VEB";704,25;704,22;11/10/2002 00:00:00
5517;12/10/2002 00:00:00;"USD";"ARS";1,0;1,0;12/10/2002 00:00:00
5518;12/10/2002 00:00:00;"USD";"AUD";1,907;1,908;12/10/2002 00:00:00
5519;12/10/2002 00:00:00;"USD";"BRL";2,037;2,039;12/10/2002 00:00:00
5520;12/10/2002 00:00:00;"USD";"CAD";1,538;1,541;12/10/2002 00:00:00
5521;12/10/2002 00:00:00;"USD";"CNY";8,278;8,279;12/10/2002 00:00:00
5522;12/10/2002 00:00:00;"USD";"EUR";1,088;1,088;12/10/2002 00:00:00
5523;12/10/2002 00:00:00;"USD";"GBP";0,688;0,689;12/10/2002 00:00:00
5524;12/10/2002 00:00:00;"USD";"JPY";115,83;115,878;12/10/2002 00:00:00
5525;12/10/2002 00:00:00;"USD";"MXN";9,691;9,697;12/10/2002 00:00:00
5526;12/10/2002 00:00:00;"USD";"SAR";3,751;3,76;12/10/2002 00:00:00
5527;12/10/2002 00:00:00;"USD";"VEB";704,25;704,3;12/10/2002 00:00:00
5528;13/10/2002 00:00:00;"USD";"ARS";1,0;1,0;13/10/2002 00:00:00
5529;13/10/2002 00:00:00;"USD";"AUD";1,912;1,912;13/10/2002 00:00:00
5530;13/10/2002 00:00:00;"USD";"BRL";2,037;2,028;13/10/2002 00:00:00
5531;13/10/2002 00:00:00;"USD";"CAD";1,537;1,531;13/10/2002 00:00:00
5532;13/10/2002 00:00:00;"USD";"CNY";8,278;8,277;13/10/2002 00:00:00
5533;13/10/2002 00:00:00;"USD";"EUR";1,088;1,088;13/10/2002 00:00:00
5534;13/10/2002 00:00:00;"USD";"GBP";0,688;0,687;13/10/2002 00:00:00
5535;13/10/2002 00:00:00;"USD";"JPY";115,86;115,827;13/10/2002 00:00:00
5536;13/10/2002 00:00:00;"USD";"MXN";9,691;9,689;13/10/2002 00:00:00
5537;13/10/2002 00:00:00;"USD";"SAR";3,751;3,747;13/10/2002 00:00:00
5538;13/10/2002 00:00:00;"USD";"VEB";704,25;704,24;13/10/2002 00:00:00
5539;14/10/2002 00:00:00;"USD";"ARS";1,0;1,0;14/10/2002 00:00:00
5540;14/10/2002 00:00:00;"USD";"AUD";1,912;1,912;14/10/2002 00:00:00
5541;14/10/2002 00:00:00;"USD";"BRL";2,036;2,045;14/10/2002 00:00:00
5542;14/10/2002 00:00:00;"USD";"CAD";1,53;1,535;14/10/2002 00:00:00
5543;14/10/2002 00:00:00;"USD";"CNY";8,278;8,279;14/10/2002 00:00:00
5544;14/10/2002 00:00:00;"USD";"EUR";1,097;1,097;14/10/2002 00:00:00
5545;14/10/2002 00:00:00;"USD";"GBP";0,692;0,693;14/10/2002 00:00:00
5546;14/10/2002 00:00:00;"USD";"JPY";116,52;116,529;14/10/2002 00:00:00
5547;14/10/2002 00:00:00;"USD";"MXN";9,673;9,681;14/10/2002 00:00:00
5548;14/10/2002 00:00:00;"USD";"SAR";3,751;3,758;14/10/2002 00:00:00
5549;14/10/2002 00:00:00;"USD";"VEB";704,2;704,23;14/10/2002 00:00:00
5550;15/10/2002 00:00:00;"USD";"ARS";1,0;1,0;15/10/2002 00:00:00
5551;15/10/2002 00:00:00;"USD";"AUD";1,903;1,903;15/10/2002 00:00:00
5552;15/10/2002 00:00:00;"USD";"BRL";2,039;2,03;15/10/2002 00:00:00
5553;15/10/2002 00:00:00;"USD";"CAD";1,53;1,525;15/10/2002 00:00:00
5554;15/10/2002 00:00:00;"USD";"CNY";8,279;8,278;15/10/2002 00:00:00
5555;15/10/2002 00:00:00;"USD";"EUR";1,09;1,089;15/10/2002 00:00:00
5556;15/10/2002 00:00:00;"USD";"GBP";0,693;0,693;15/10/2002 00:00:00
5557;15/10/2002 00:00:00;"USD";"JPY";116,178;116,142;15/10/2002 00:00:00
5558;15/10/2002 00:00:00;"USD";"MXN";9,686;9,682;15/10/2002 00:00:00
5559;15/10/2002 00:00:00;"USD";"SAR";3,751;3,749;15/10/2002 00:00:00
5560;15/10/2002 00:00:00;"USD";"VEB";704,9;704,87;15/10/2002 00:00:00
5561;16/10/2002 00:00:00;"USD";"ARS";1,0;1,0;16/10/2002 00:00:00
5562;16/10/2002 00:00:00;"USD";"AUD";1,9;1,901;16/10/2002 00:00:00
5563;16/10/2002 00:00:00;"USD";"BRL";2,047;2,048;16/10/2002 00:00:00
5564;16/10/2002 00:00:00;"USD";"CAD";1,537;1,539;16/10/2002 00:00:00
5565;16/10/2002 00:00:00;"USD";"CNY";8,279;8,28;16/10/2002 00:00:00
5566;16/10/2002 00:00:00;"USD";"EUR";1,083;1,083;16/10/2002 00:00:00
5567;16/10/2002 00:00:00;"USD";"GBP";0,692;0,693;16/10/2002 00:00:00
5568;16/10/2002 00:00:00;"USD";"JPY";117,38;117,397;16/10/2002 00:00:00
5569;16/10/2002 00:00:00;"USD";"MXN";9,693;9,697;16/10/2002 00:00:00
5570;16/10/2002 00:00:00;"USD";"SAR";3,751;3,759;16/10/2002 00:00:00
5571;16/10/2002 00:00:00;"USD";"VEB";704,65;704,75;16/10/2002 00:00:00
5572;17/10/2002 00:00:00;"USD";"ARS";1,0;1,0;17/10/2002 00:00:00
5573;17/10/2002 00:00:00;"USD";"AUD";1,894;1,894;17/10/2002 00:00:00
5574;17/10/2002 00:00:00;"USD";"BRL";2,037;2,033;17/10/2002 00:00:00
5575;17/10/2002 00:00:00;"USD";"CAD";1,548;1,544;17/10/2002 00:00:00
5576;17/10/2002 00:00:00;"USD";"CNY";8,279;8,278;17/10/2002 00:00:00
5577;17/10/2002 00:00:00;"USD";"EUR";1,076;1,075;17/10/2002 00:00:00
5578;17/10/2002 00:00:00;"USD";"GBP";0,688;0,687;17/10/2002 00:00:00
5579;17/10/2002 00:00:00;"USD";"JPY";117,483;117,45;17/10/2002 00:00:00
5580;17/10/2002 00:00:00;"USD";"MXN";9,68;9,672;17/10/2002 00:00:00
5581;17/10/2002 00:00:00;"USD";"SAR";3,751;3,75;17/10/2002 00:00:00
5582;17/10/2002 00:00:00;"USD";"VEB";705,21;705,15;17/10/2002 00:00:00
5583;18/10/2002 00:00:00;"USD";"ARS";1,0;1,0;18/10/2002 00:00:00
5584;18/10/2002 00:00:00;"USD";"AUD";1,888;1,888;18/10/2002 00:00:00
5585;18/10/2002 00:00:00;"USD";"BRL";2,028;2,035;18/10/2002 00:00:00
5586;18/10/2002 00:00:00;"USD";"CAD";1,545;1,554;18/10/2002 00:00:00
5587;18/10/2002 00:00:00;"USD";"CNY";8,279;8,279;18/10/2002 00:00:00
5588;18/10/2002 00:00:00;"USD";"EUR";1,07;1,071;18/10/2002 00:00:00
5589;18/10/2002 00:00:00;"USD";"GBP";0,679;0,68;18/10/2002 00:00:00
5590;18/10/2002 00:00:00;"USD";"JPY";119,07;119,152;18/10/2002 00:00:00
5591;18/10/2002 00:00:00;"USD";"MXN";9,657;9,66;18/10/2002 00:00:00
5592;18/10/2002 00:00:00;"USD";"SAR";3,751;3,759;18/10/2002 00:00:00
5593;18/10/2002 00:00:00;"USD";"VEB";704,707;704,75;18/10/2002 00:00:00
5594;19/10/2002 00:00:00;"USD";"ARS";1,0;0,999;19/10/2002 00:00:00
5595;19/10/2002 00:00:00;"USD";"AUD";1,888;1,887;19/10/2002 00:00:00
5596;19/10/2002 00:00:00;"USD";"BRL";2,033;2,023;19/10/2002 00:00:00
5597;19/10/2002 00:00:00;"USD";"CAD";1,546;1,544;19/10/2002 00:00:00
5598;19/10/2002 00:00:00;"USD";"CNY";8,279;8,279;19/10/2002 00:00:00
5599;19/10/2002 00:00:00;"USD";"EUR";1,069;1,069;19/10/2002 00:00:00
5600;19/10/2002 00:00:00;"USD";"GBP";0,68;0,68;19/10/2002 00:00:00
5601;19/10/2002 00:00:00;"USD";"JPY";119,23;119,179;19/10/2002 00:00:00
5602;19/10/2002 00:00:00;"USD";"MXN";9,664;9,656;19/10/2002 00:00:00
5603;19/10/2002 00:00:00;"USD";"SAR";3,751;3,742;19/10/2002 00:00:00
5604;19/10/2002 00:00:00;"USD";"VEB";706,5;706,42;19/10/2002 00:00:00
5605;20/10/2002 00:00:00;"USD";"ARS";1,0;1,0;20/10/2002 00:00:00
5606;20/10/2002 00:00:00;"USD";"AUD";1,89;1,89;20/10/2002 00:00:00
5607;20/10/2002 00:00:00;"USD";"BRL";2,033;2,036;20/10/2002 00:00:00
5608;20/10/2002 00:00:00;"USD";"CAD";1,545;1,548;20/10/2002 00:00:00
5609;20/10/2002 00:00:00;"USD";"CNY";8,279;8,279;20/10/2002 00:00:00
5610;20/10/2002 00:00:00;"USD";"EUR";1,069;1,07;20/10/2002 00:00:00
5611;20/10/2002 00:00:00;"USD";"GBP";0,68;0,681;20/10/2002 00:00:00
5612;20/10/2002 00:00:00;"USD";"JPY";119,22;119,291;20/10/2002 00:00:00
5613;20/10/2002 00:00:00;"USD";"MXN";9,696;9,698;20/10/2002 00:00:00
5614;20/10/2002 00:00:00;"USD";"SAR";3,751;3,751;20/10/2002 00:00:00
5615;20/10/2002 00:00:00;"USD";"VEB";709,019;709,08;20/10/2002 00:00:00
5616;21/10/2002 00:00:00;"USD";"ARS";1,0;0,999;21/10/2002 00:00:00
5617;21/10/2002 00:00:00;"USD";"AUD";1,919;1,919;21/10/2002 00:00:00
5618;21/10/2002 00:00:00;"USD";"BRL";2,022;2,018;21/10/2002 00:00:00
5619;21/10/2002 00:00:00;"USD";"CAD";1,548;1,547;21/10/2002 00:00:00
5620;21/10/2002 00:00:00;"USD";"CNY";8,278;8,278;21/10/2002 00:00:00
5621;21/10/2002 00:00:00;"USD";"EUR";1,076;1,075;21/10/2002 00:00:00
5622;21/10/2002 00:00:00;"USD";"GBP";0,682;0,681;21/10/2002 00:00:00
5623;21/10/2002 00:00:00;"USD";"JPY";119,15;119,1;21/10/2002 00:00:00
5624;21/10/2002 00:00:00;"USD";"MXN";9,635;9,631;21/10/2002 00:00:00
5625;21/10/2002 00:00:00;"USD";"SAR";3,751;3,747;21/10/2002 00:00:00
5626;21/10/2002 00:00:00;"USD";"VEB";705,01;704,97;21/10/2002 00:00:00
5627;22/10/2002 00:00:00;"USD";"ARS";1,0;1,001;22/10/2002 00:00:00
5628;22/10/2002 00:00:00;"USD";"AUD";1,929;1,929;22/10/2002 00:00:00
5629;22/10/2002 00:00:00;"USD";"BRL";2,035;2,042;22/10/2002 00:00:00
5630;22/10/2002 00:00:00;"USD";"CAD";1,539;1,543;22/10/2002 00:00:00
5631;22/10/2002 00:00:00;"USD";"CNY";8,279;8,279;22/10/2002 00:00:00
5632;22/10/2002 00:00:00;"USD";"EUR";1,07;1,071;22/10/2002 00:00:00
5633;22/10/2002 00:00:00;"USD";"GBP";0,681;0,682;22/10/2002 00:00:00
5634;22/10/2002 00:00:00;"USD";"JPY";118,958;119,016;22/10/2002 00:00:00
5635;22/10/2002 00:00:00;"USD";"MXN";9,669;9,677;22/10/2002 00:00:00
5636;22/10/2002 00:00:00;"USD";"SAR";3,751;3,754;22/10/2002 00:00:00
5637;22/10/2002 00:00:00;"USD";"VEB";705,35;705,37;22/10/2002 00:00:00
5638;23/10/2002 00:00:00;"USD";"ARS";1,0;0,999;23/10/2002 00:00:00
5639;23/10/2002 00:00:00;"USD";"AUD";1,965;1,964;23/10/2002 00:00:00
5640;23/10/2002 00:00:00;"USD";"BRL";2,041;2,039;23/10/2002 00:00:00
5641;23/10/2002 00:00:00;"USD";"CAD";1,551;1,546;23/10/2002 00:00:00
5642;23/10/2002 00:00:00;"USD";"CNY";8,278;8,277;23/10/2002 00:00:00
5643;23/10/2002 00:00:00;"USD";"EUR";1,076;1,075;23/10/2002 00:00:00
5644;23/10/2002 00:00:00;"USD";"GBP";0,685;0,684;23/10/2002 00:00:00
5645;23/10/2002 00:00:00;"USD";"JPY";120,043;120,029;23/10/2002 00:00:00
5646;23/10/2002 00:00:00;"USD";"MXN";9,64;9,633;23/10/2002 00:00:00
5647;23/10/2002 00:00:00;"USD";"SAR";3,751;3,749;23/10/2002 00:00:00
5648;23/10/2002 00:00:00;"USD";"VEB";705,66;705,64;23/10/2002 00:00:00
5649;24/10/2002 00:00:00;"USD";"ARS";1,0;1,0;24/10/2002 00:00:00
