"DatabaseLogID";"PostTime";"DatabaseUser";"Event";"Schema";"Object";"TSQL";"XmlEvent"
399;14/10/2005 01:59:56;"dbo";"CREATE_TRIGGER";"Sales";"uShoppingCartItem";"
CREATE TRIGGER [Sales].[uShoppingCartItem] ON [Sales].[ShoppingCartItem] 
AFTER UPDATE NOT FOR REPLICATION AS 
BEGIN
    SET NOCOUNT ON;

    BEGIN TRY
        UPDATE [Sales].[ShoppingCartItem]
        SET [Sales].[ShoppingCartItem].[ModifiedDate] = GETDATE()
        FROM inserted
        WHERE inserted.[ShoppingCartItemID] = [Sales].[ShoppingCartItem].[ShoppingCartItemID];
    END TRY
    BEGIN CATCH
        EXECUTE [dbo].[uspPrintError];

        -- Rollback any active or uncommittable transactions before
        -- inserting information in the ErrorLog
        IF @@TRANCOUNT > 0
        BEGIN
            ROLLBACK TRANSACTION;
        END

        EXECUTE [dbo].[uspLogError];
    END CATCH;
END;
";"<EVENT_INSTANCE><EventType>CREATE_TRIGGER</EventType><PostTime>2005-10-14T01:59:56.443</PostTime><SPID>51</SPID><ServerName>SQLBLD162\MKMASTR</ServerName><LoginName>sa</LoginName><UserName>dbo</UserName><DatabaseName>adventureworks</DatabaseName><SchemaName>Sales</SchemaName><ObjectName>uShoppingCartItem</ObjectName><ObjectType>TRIGGER</ObjectType><TargetObjectName>ShoppingCartItem</TargetObjectName><TargetObjectType>TABLE</TargetObjectType><TSQLCommand><SetOptions ANSI_NULLS=""ON"" ANSI_NULL_DEFAULT=""ON"" ANSI_PADDING=""ON"" QUOTED_IDENTIFIER=""ON"" ENCRYPTED=""FALSE""/><CommandText>&#x0D;
CREATE TRIGGER [Sales].[uShoppingCartItem] ON [Sales].[ShoppingCartItem] &#x0D;
AFTER UPDATE NOT FOR REPLICATION AS &#x0D;
BEGIN&#x0D;
    SET NOCOUNT ON;&#x0D;
&#x0D;
    BEGIN TRY&#x0D;
        UPDATE [Sales].[ShoppingCartItem]&#x0D;
        SET [Sales].[ShoppingCartItem].[ModifiedDate] = GETDATE()&#x0D;
        FROM inserted&#x0D;
        WHERE inserted.[ShoppingCartItemID] = [Sales].[ShoppingCartItem].[ShoppingCartItemID];&#x0D;
    END TRY&#x0D;
    BEGIN CATCH&#x0D;
        EXECUTE [dbo].[uspPrintError];&#x0D;
&#x0D;
        -- Rollback any active or uncommittable transactions before&#x0D;
        -- inserting information in the ErrorLog&#x0D;
        IF @@TRANCOUNT &gt; 0&#x0D;
        BEGIN&#x0D;
            ROLLBACK TRANSACTION;&#x0D;
        END&#x0D;
&#x0D;
        EXECUTE [dbo].[uspLogError];&#x0D;
    END CATCH;&#x0D;
END;&#x0D;
</CommandText></TSQLCommand></EVENT_INSTANCE>"
400;14/10/2005 01:59:56;"dbo";"CREATE_TRIGGER";"Sales";"uSpecialOffer";"
CREATE TRIGGER [Sales].[uSpecialOffer] ON [Sales].[SpecialOffer] 
AFTER UPDATE NOT FOR REPLICATION AS 
BEGIN
    SET NOCOUNT ON;

    BEGIN TRY
        UPDATE [Sales].[SpecialOffer]
        SET [Sales].[SpecialOffer].[ModifiedDate] = GETDATE()
        FROM inserted
        WHERE inserted.[SpecialOfferID] = [Sales].[SpecialOffer].[SpecialOfferID];
    END TRY
    BEGIN CATCH
        EXECUTE [dbo].[uspPrintError];

        -- Rollback any active or uncommittable transactions before
        -- inserting information in the ErrorLog
        IF @@TRANCOUNT > 0
        BEGIN
            ROLLBACK TRANSACTION;
        END

        EXECUTE [dbo].[uspLogError];
    END CATCH;
END;
";"<EVENT_INSTANCE><EventType>CREATE_TRIGGER</EventType><PostTime>2005-10-14T01:59:56.553</PostTime><SPID>51</SPID><ServerName>SQLBLD162\MKMASTR</ServerName><LoginName>sa</LoginName><UserName>dbo</UserName><DatabaseName>adventureworks</DatabaseName><SchemaName>Sales</SchemaName><ObjectName>uSpecialOffer</ObjectName><ObjectType>TRIGGER</ObjectType><TargetObjectName>SpecialOffer</TargetObjectName><TargetObjectType>TABLE</TargetObjectType><TSQLCommand><SetOptions ANSI_NULLS=""ON"" ANSI_NULL_DEFAULT=""ON"" ANSI_PADDING=""ON"" QUOTED_IDENTIFIER=""ON"" ENCRYPTED=""FALSE""/><CommandText>&#x0D;
CREATE TRIGGER [Sales].[uSpecialOffer] ON [Sales].[SpecialOffer] &#x0D;
AFTER UPDATE NOT FOR REPLICATION AS &#x0D;
BEGIN&#x0D;
    SET NOCOUNT ON;&#x0D;
&#x0D;
    BEGIN TRY&#x0D;
        UPDATE [Sales].[SpecialOffer]&#x0D;
        SET [Sales].[SpecialOffer].[ModifiedDate] = GETDATE()&#x0D;
        FROM inserted&#x0D;
        WHERE inserted.[SpecialOfferID] = [Sales].[SpecialOffer].[SpecialOfferID];&#x0D;
    END TRY&#x0D;
    BEGIN CATCH&#x0D;
        EXECUTE [dbo].[uspPrintError];&#x0D;
&#x0D;
        -- Rollback any active or uncommittable transactions before&#x0D;
        -- inserting information in the ErrorLog&#x0D;
        IF @@TRANCOUNT &gt; 0&#x0D;
        BEGIN&#x0D;
            ROLLBACK TRANSACTION;&#x0D;
        END&#x0D;
&#x0D;
        EXECUTE [dbo].[uspLogError];&#x0D;
    END CATCH;&#x0D;
END;&#x0D;
</CommandText></TSQLCommand></EVENT_INSTANCE>"
401;14/10/2005 01:59:56;"dbo";"CREATE_TRIGGER";"Sales";"uSpecialOfferProduct";"
CREATE TRIGGER [Sales].[uSpecialOfferProduct] ON [Sales].[SpecialOfferProduct] 
AFTER UPDATE NOT FOR REPLICATION AS 
BEGIN
    SET NOCOUNT ON;

    BEGIN TRY
        UPDATE [Sales].[SpecialOfferProduct]
        SET [Sales].[SpecialOfferProduct].[ModifiedDate] = GETDATE()
        FROM inserted
        WHERE inserted.[SpecialOfferID] = [Sales].[SpecialOfferProduct].[SpecialOfferID]
            AND inserted.[ProductID] = [Sales].[SpecialOfferProduct].[ProductID];
    END TRY
    BEGIN CATCH
        EXECUTE [dbo].[uspPrintError];

        -- Rollback any active or uncommittable transactions before
        -- inserting information in the ErrorLog
        IF @@TRANCOUNT > 0
        BEGIN
            ROLLBACK TRANSACTION;
        END

        EXECUTE [dbo].[uspLogError];
    END CATCH;
END;
";"<EVENT_INSTANCE><EventType>CREATE_TRIGGER</EventType><PostTime>2005-10-14T01:59:56.663</PostTime><SPID>51</SPID><ServerName>SQLBLD162\MKMASTR</ServerName><LoginName>sa</LoginName><UserName>dbo</UserName><DatabaseName>adventureworks</DatabaseName><SchemaName>Sales</SchemaName><ObjectName>uSpecialOfferProduct</ObjectName><ObjectType>TRIGGER</ObjectType><TargetObjectName>SpecialOfferProduct</TargetObjectName><TargetObjectType>TABLE</TargetObjectType><TSQLCommand><SetOptions ANSI_NULLS=""ON"" ANSI_NULL_DEFAULT=""ON"" ANSI_PADDING=""ON"" QUOTED_IDENTIFIER=""ON"" ENCRYPTED=""FALSE""/><CommandText>&#x0D;
CREATE TRIGGER [Sales].[uSpecialOfferProduct] ON [Sales].[SpecialOfferProduct] &#x0D;
AFTER UPDATE NOT FOR REPLICATION AS &#x0D;
BEGIN&#x0D;
    SET NOCOUNT ON;&#x0D;
&#x0D;
    BEGIN TRY&#x0D;
        UPDATE [Sales].[SpecialOfferProduct]&#x0D;
        SET [Sales].[SpecialOfferProduct].[ModifiedDate] = GETDATE()&#x0D;
        FROM inserted&#x0D;
        WHERE inserted.[SpecialOfferID] = [Sales].[SpecialOfferProduct].[SpecialOfferID]&#x0D;
            AND inserted.[ProductID] = [Sales].[SpecialOfferProduct].[ProductID];&#x0D;
    END TRY&#x0D;
    BEGIN CATCH&#x0D;
        EXECUTE [dbo].[uspPrintError];&#x0D;
&#x0D;
        -- Rollback any active or uncommittable transactions before&#x0D;
        -- inserting information in the ErrorLog&#x0D;
        IF @@TRANCOUNT &gt; 0&#x0D;
        BEGIN&#x0D;
            ROLLBACK TRANSACTION;&#x0D;
        END&#x0D;
&#x0D;
        EXECUTE [dbo].[uspLogError];&#x0D;
    END CATCH;&#x0D;
END;&#x0D;
</CommandText></TSQLCommand></EVENT_INSTANCE>"
402;14/10/2005 01:59:56;"dbo";"CREATE_TRIGGER";"Person";"uStateProvince";"
CREATE TRIGGER [Person].[uStateProvince] ON [Person].[StateProvince] 
AFTER UPDATE NOT FOR REPLICATION AS 
BEGIN
    SET NOCOUNT ON;

    BEGIN TRY
        UPDATE [Person].[StateProvince]
        SET [Person].[StateProvince].[ModifiedDate] = GETDATE()
        FROM inserted
        WHERE inserted.[StateProvinceID] = [Person].[StateProvince].[StateProvinceID];
    END TRY
    BEGIN CATCH
        EXECUTE [dbo].[uspPrintError];

        -- Rollback any active or uncommittable transactions before
        -- inserting information in the ErrorLog
        IF @@TRANCOUNT > 0
        BEGIN
            ROLLBACK TRANSACTION;
        END

        EXECUTE [dbo].[uspLogError];
    END CATCH;
END;
";"<EVENT_INSTANCE><EventType>CREATE_TRIGGER</EventType><PostTime>2005-10-14T01:59:56.773</PostTime><SPID>51</SPID><ServerName>SQLBLD162\MKMASTR</ServerName><LoginName>sa</LoginName><UserName>dbo</UserName><DatabaseName>adventureworks</DatabaseName><SchemaName>Person</SchemaName><ObjectName>uStateProvince</ObjectName><ObjectType>TRIGGER</ObjectType><TargetObjectName>StateProvince</TargetObjectName><TargetObjectType>TABLE</TargetObjectType><TSQLCommand><SetOptions ANSI_NULLS=""ON"" ANSI_NULL_DEFAULT=""ON"" ANSI_PADDING=""ON"" QUOTED_IDENTIFIER=""ON"" ENCRYPTED=""FALSE""/><CommandText>&#x0D;
CREATE TRIGGER [Person].[uStateProvince] ON [Person].[StateProvince] &#x0D;
AFTER UPDATE NOT FOR REPLICATION AS &#x0D;
BEGIN&#x0D;
    SET NOCOUNT ON;&#x0D;
&#x0D;
    BEGIN TRY&#x0D;
        UPDATE [Person].[StateProvince]&#x0D;
        SET [Person].[StateProvince].[ModifiedDate] = GETDATE()&#x0D;
        FROM inserted&#x0D;
        WHERE inserted.[StateProvinceID] = [Person].[StateProvince].[StateProvinceID];&#x0D;
    END TRY&#x0D;
    BEGIN CATCH&#x0D;
        EXECUTE [dbo].[uspPrintError];&#x0D;
&#x0D;
        -- Rollback any active or uncommittable transactions before&#x0D;
        -- inserting information in the ErrorLog&#x0D;
        IF @@TRANCOUNT &gt; 0&#x0D;
        BEGIN&#x0D;
            ROLLBACK TRANSACTION;&#x0D;
        END&#x0D;
&#x0D;
        EXECUTE [dbo].[uspLogError];&#x0D;
    END CATCH;&#x0D;
END;&#x0D;
</CommandText></TSQLCommand></EVENT_INSTANCE>"
403;14/10/2005 01:59:56;"dbo";"CREATE_TRIGGER";"Sales";"iStore";"
CREATE TRIGGER [Sales].[iStore] ON [Sales].[Store] 
AFTER INSERT AS 
BEGIN
    SET NOCOUNT ON;

    BEGIN TRY
        -- Only allow the Customer to be a Store OR Individual
        IF EXISTS (SELECT * FROM inserted INNER JOIN [Sales].[Individual] 
            ON inserted.[CustomerID] = [Sales].[Individual].[CustomerID]) 
        BEGIN
            -- Rollback any active or uncommittable transactions
            IF @@TRANCOUNT > 0
            BEGIN
                ROLLBACK TRANSACTION;
            END
        END;
    END TRY
    BEGIN CATCH
        EXECUTE [dbo].[uspPrintError];

        -- Rollback any active or uncommittable transactions before
        -- inserting information in the ErrorLog
        IF @@TRANCOUNT > 0
        BEGIN
            ROLLBACK TRANSACTION;
        END

        EXECUTE [dbo].[uspLogError];
    END CATCH;
END;
";"<EVENT_INSTANCE><EventType>CREATE_TRIGGER</EventType><PostTime>2005-10-14T01:59:56.883</PostTime><SPID>51</SPID><ServerName>SQLBLD162\MKMASTR</ServerName><LoginName>sa</LoginName><UserName>dbo</UserName><DatabaseName>adventureworks</DatabaseName><SchemaName>Sales</SchemaName><ObjectName>iStore</ObjectName><ObjectType>TRIGGER</ObjectType><TargetObjectName>Store</TargetObjectName><TargetObjectType>TABLE</TargetObjectType><TSQLCommand><SetOptions ANSI_NULLS=""ON"" ANSI_NULL_DEFAULT=""ON"" ANSI_PADDING=""ON"" QUOTED_IDENTIFIER=""ON"" ENCRYPTED=""FALSE""/><CommandText>&#x0D;
CREATE TRIGGER [Sales].[iStore] ON [Sales].[Store] &#x0D;
AFTER INSERT AS &#x0D;
BEGIN&#x0D;
    SET NOCOUNT ON;&#x0D;
&#x0D;
    BEGIN TRY&#x0D;
        -- Only allow the Customer to be a Store OR Individual&#x0D;
        IF EXISTS (SELECT * FROM inserted INNER JOIN [Sales].[Individual] &#x0D;
            ON inserted.[CustomerID] = [Sales].[Individual].[CustomerID]) &#x0D;
        BEGIN&#x0D;
            -- Rollback any active or uncommittable transactions&#x0D;
            IF @@TRANCOUNT &gt; 0&#x0D;
            BEGIN&#x0D;
                ROLLBACK TRANSACTION;&#x0D;
            END&#x0D;
        END;&#x0D;
    END TRY&#x0D;
    BEGIN CATCH&#x0D;
        EXECUTE [dbo].[uspPrintError];&#x0D;
&#x0D;
        -- Rollback any active or uncommittable transactions before&#x0D;
        -- inserting information in the ErrorLog&#x0D;
        IF @@TRANCOUNT &gt; 0&#x0D;
        BEGIN&#x0D;
            ROLLBACK TRANSACTION;&#x0D;
        END&#x0D;
&#x0D;
        EXECUTE [dbo].[uspLogError];&#x0D;
    END CATCH;&#x0D;
END;&#x0D;
</CommandText></TSQLCommand></EVENT_INSTANCE>"
404;14/10/2005 01:59:56;"dbo";"CREATE_TRIGGER";"Sales";"uStore";"
CREATE TRIGGER [Sales].[uStore] ON [Sales].[Store] 
AFTER UPDATE NOT FOR REPLICATION AS 
BEGIN
    SET NOCOUNT ON;

    BEGIN TRY
        UPDATE [Sales].[Store]
        SET [Sales].[Store].[ModifiedDate] = GETDATE()
        FROM inserted
        WHERE inserted.[CustomerID] = [Sales].[Store].[CustomerID];
    END TRY
    BEGIN CATCH
        EXECUTE [dbo].[uspPrintError];

        -- Rollback any active or uncommittable transactions before
        -- inserting information in the ErrorLog
        IF @@TRANCOUNT > 0
        BEGIN
            ROLLBACK TRANSACTION;
        END

        EXECUTE [dbo].[uspLogError];
    END CATCH;
END;
";"<EVENT_INSTANCE><EventType>CREATE_TRIGGER</EventType><PostTime>2005-10-14T01:59:56.990</PostTime><SPID>51</SPID><ServerName>SQLBLD162\MKMASTR</ServerName><LoginName>sa</LoginName><UserName>dbo</UserName><DatabaseName>adventureworks</DatabaseName><SchemaName>Sales</SchemaName><ObjectName>uStore</ObjectName><ObjectType>TRIGGER</ObjectType><TargetObjectName>Store</TargetObjectName><TargetObjectType>TABLE</TargetObjectType><TSQLCommand><SetOptions ANSI_NULLS=""ON"" ANSI_NULL_DEFAULT=""ON"" ANSI_PADDING=""ON"" QUOTED_IDENTIFIER=""ON"" ENCRYPTED=""FALSE""/><CommandText>&#x0D;
CREATE TRIGGER [Sales].[uStore] ON [Sales].[Store] &#x0D;
AFTER UPDATE NOT FOR REPLICATION AS &#x0D;
BEGIN&#x0D;
    SET NOCOUNT ON;&#x0D;
&#x0D;
    BEGIN TRY&#x0D;
        UPDATE [Sales].[Store]&#x0D;
        SET [Sales].[Store].[ModifiedDate] = GETDATE()&#x0D;
        FROM inserted&#x0D;
        WHERE inserted.[CustomerID] = [Sales].[Store].[CustomerID];&#x0D;
    END TRY&#x0D;
    BEGIN CATCH&#x0D;
        EXECUTE [dbo].[uspPrintError];&#x0D;
&#x0D;
        -- Rollback any active or uncommittable transactions before&#x0D;
        -- inserting information in the ErrorLog&#x0D;
        IF @@TRANCOUNT &gt; 0&#x0D;
        BEGIN&#x0D;
            ROLLBACK TRANSACTION;&#x0D;
        END&#x0D;
&#x0D;
        EXECUTE [dbo].[uspLogError];&#x0D;
    END CATCH;&#x0D;
END;&#x0D;
</CommandText></TSQLCommand></EVENT_INSTANCE>"
405;14/10/2005 01:59:57;"dbo";"CREATE_TRIGGER";"Sales";"uStoreContact";"
CREATE TRIGGER [Sales].[uStoreContact] ON [Sales].[StoreContact] 
AFTER UPDATE NOT FOR REPLICATION AS 
BEGIN
    SET NOCOUNT ON;

    BEGIN TRY
        UPDATE [Sales].[StoreContact]
        SET [Sales].[StoreContact].[ModifiedDate] = GETDATE()
        FROM inserted
        WHERE inserted.[CustomerID] = [Sales].[StoreContact].[CustomerID]
            AND inserted.[ContactID] = [Sales].[StoreContact].[ContactID];
    END TRY
    BEGIN CATCH
        -- Rollback any active or uncommittable transactions before
        -- inserting information in the ErrorLog
        IF @@TRANCOUNT > 0
        BEGIN
            ROLLBACK TRANSACTION;
        END

        EXECUTE [dbo].[uspLogError];
    END CATCH;
END;
";"<EVENT_INSTANCE><EventType>CREATE_TRIGGER</EventType><PostTime>2005-10-14T01:59:57.100</PostTime><SPID>51</SPID><ServerName>SQLBLD162\MKMASTR</ServerName><LoginName>sa</LoginName><UserName>dbo</UserName><DatabaseName>adventureworks</DatabaseName><SchemaName>Sales</SchemaName><ObjectName>uStoreContact</ObjectName><ObjectType>TRIGGER</ObjectType><TargetObjectName>StoreContact</TargetObjectName><TargetObjectType>TABLE</TargetObjectType><TSQLCommand><SetOptions ANSI_NULLS=""ON"" ANSI_NULL_DEFAULT=""ON"" ANSI_PADDING=""ON"" QUOTED_IDENTIFIER=""ON"" ENCRYPTED=""FALSE""/><CommandText>&#x0D;
CREATE TRIGGER [Sales].[uStoreContact] ON [Sales].[StoreContact] &#x0D;
AFTER UPDATE NOT FOR REPLICATION AS &#x0D;
BEGIN&#x0D;
    SET NOCOUNT ON;&#x0D;
&#x0D;
    BEGIN TRY&#x0D;
        UPDATE [Sales].[StoreContact]&#x0D;
        SET [Sales].[StoreContact].[ModifiedDate] = GETDATE()&#x0D;
        FROM inserted&#x0D;
        WHERE inserted.[CustomerID] = [Sales].[StoreContact].[CustomerID]&#x0D;
            AND inserted.[ContactID] = [Sales].[StoreContact].[ContactID];&#x0D;
    END TRY&#x0D;
    BEGIN CATCH&#x0D;
        -- Rollback any active or uncommittable transactions before&#x0D;
        -- inserting information in the ErrorLog&#x0D;
        IF @@TRANCOUNT &gt; 0&#x0D;
        BEGIN&#x0D;
            ROLLBACK TRANSACTION;&#x0D;
        END&#x0D;
&#x0D;
        EXECUTE [dbo].[uspLogError];&#x0D;
    END CATCH;&#x0D;
END;&#x0D;
</CommandText></TSQLCommand></EVENT_INSTANCE>"
406;14/10/2005 01:59:57;"dbo";"CREATE_TRIGGER";"Production";"uTransactionHistory";"
CREATE TRIGGER [Production].[uTransactionHistory] ON [Production].[TransactionHistory] 
AFTER UPDATE NOT FOR REPLICATION AS 
BEGIN
    SET NOCOUNT ON;

    BEGIN TRY
        UPDATE [Production].[TransactionHistory]
        SET [Production].[TransactionHistory].[ModifiedDate] = GETDATE()
        FROM inserted
        WHERE inserted.[TransactionID] = [Production].[TransactionHistory].[TransactionID];
    END TRY
    BEGIN CATCH
        EXECUTE [dbo].[uspPrintError];

        -- Rollback any active or uncommittable transactions before
        -- inserting information in the ErrorLog
        IF @@TRANCOUNT > 0
        BEGIN
            ROLLBACK TRANSACTION;
        END

        EXECUTE [dbo].[uspLogError];
    END CATCH;
END;
";"<EVENT_INSTANCE><EventType>CREATE_TRIGGER</EventType><PostTime>2005-10-14T01:59:57.210</PostTime><SPID>51</SPID><ServerName>SQLBLD162\MKMASTR</ServerName><LoginName>sa</LoginName><UserName>dbo</UserName><DatabaseName>adventureworks</DatabaseName><SchemaName>Production</SchemaName><ObjectName>uTransactionHistory</ObjectName><ObjectType>TRIGGER</ObjectType><TargetObjectName>TransactionHistory</TargetObjectName><TargetObjectType>TABLE</TargetObjectType><TSQLCommand><SetOptions ANSI_NULLS=""ON"" ANSI_NULL_DEFAULT=""ON"" ANSI_PADDING=""ON"" QUOTED_IDENTIFIER=""ON"" ENCRYPTED=""FALSE""/><CommandText>&#x0D;
CREATE TRIGGER [Production].[uTransactionHistory] ON [Production].[TransactionHistory] &#x0D;
AFTER UPDATE NOT FOR REPLICATION AS &#x0D;
BEGIN&#x0D;
    SET NOCOUNT ON;&#x0D;
&#x0D;
    BEGIN TRY&#x0D;
        UPDATE [Production].[TransactionHistory]&#x0D;
        SET [Production].[TransactionHistory].[ModifiedDate] = GETDATE()&#x0D;
        FROM inserted&#x0D;
        WHERE inserted.[TransactionID] = [Production].[TransactionHistory].[TransactionID];&#x0D;
    END TRY&#x0D;
    BEGIN CATCH&#x0D;
        EXECUTE [dbo].[uspPrintError];&#x0D;
&#x0D;
        -- Rollback any active or uncommittable transactions before&#x0D;
        -- inserting information in the ErrorLog&#x0D;
        IF @@TRANCOUNT &gt; 0&#x0D;
        BEGIN&#x0D;
            ROLLBACK TRANSACTION;&#x0D;
        END&#x0D;
&#x0D;
        EXECUTE [dbo].[uspLogError];&#x0D;
    END CATCH;&#x0D;
END;&#x0D;
</CommandText></TSQLCommand></EVENT_INSTANCE>"
407;14/10/2005 01:59:57;"dbo";"CREATE_TRIGGER";"Production";"uTransactionHistoryArchive";"
CREATE TRIGGER [Production].[uTransactionHistoryArchive] ON [Production].[TransactionHistoryArchive] 
AFTER UPDATE NOT FOR REPLICATION AS 
BEGIN
    SET NOCOUNT ON;

    BEGIN TRY
        UPDATE [Production].[TransactionHistoryArchive]
        SET [Production].[TransactionHistoryArchive].[ModifiedDate] = GETDATE()
        FROM inserted
        WHERE inserted.[TransactionID] = [Production].[TransactionHistoryArchive].[TransactionID];
    END TRY
    BEGIN CATCH
        EXECUTE [dbo].[uspPrintError];

        -- Rollback any active or uncommittable transactions before
        -- inserting information in the ErrorLog
        IF @@TRANCOUNT > 0
        BEGIN
            ROLLBACK TRANSACTION;
        END

        EXECUTE [dbo].[uspLogError];
    END CATCH;
END;
";"<EVENT_INSTANCE><EventType>CREATE_TRIGGER</EventType><PostTime>2005-10-14T01:59:57.320</PostTime><SPID>51</SPID><ServerName>SQLBLD162\MKMASTR</ServerName><LoginName>sa</LoginName><UserName>dbo</UserName><DatabaseName>adventureworks</DatabaseName><SchemaName>Production</SchemaName><ObjectName>uTransactionHistoryArchive</ObjectName><ObjectType>TRIGGER</ObjectType><TargetObjectName>TransactionHistoryArchive</TargetObjectName><TargetObjectType>TABLE</TargetObjectType><TSQLCommand><SetOptions ANSI_NULLS=""ON"" ANSI_NULL_DEFAULT=""ON"" ANSI_PADDING=""ON"" QUOTED_IDENTIFIER=""ON"" ENCRYPTED=""FALSE""/><CommandText>&#x0D;
CREATE TRIGGER [Production].[uTransactionHistoryArchive] ON [Production].[TransactionHistoryArchive] &#x0D;
AFTER UPDATE NOT FOR REPLICATION AS &#x0D;
BEGIN&#x0D;
    SET NOCOUNT ON;&#x0D;
&#x0D;
    BEGIN TRY&#x0D;
        UPDATE [Production].[TransactionHistoryArchive]&#x0D;
        SET [Production].[TransactionHistoryArchive].[ModifiedDate] = GETDATE()&#x0D;
        FROM inserted&#x0D;
        WHERE inserted.[TransactionID] = [Production].[TransactionHistoryArchive].[TransactionID];&#x0D;
    END TRY&#x0D;
    BEGIN CATCH&#x0D;
        EXECUTE [dbo].[uspPrintError];&#x0D;
&#x0D;
        -- Rollback any active or uncommittable transactions before&#x0D;
        -- inserting information in the ErrorLog&#x0D;
        IF @@TRANCOUNT &gt; 0&#x0D;
        BEGIN&#x0D;
            ROLLBACK TRANSACTION;&#x0D;
        END&#x0D;
&#x0D;
        EXECUTE [dbo].[uspLogError];&#x0D;
    END CATCH;&#x0D;
END;&#x0D;
</CommandText></TSQLCommand></EVENT_INSTANCE>"
408;14/10/2005 01:59:57;"dbo";"CREATE_TRIGGER";"Production";"uUnitMeasure";"
CREATE TRIGGER [Production].[uUnitMeasure] ON [Production].[UnitMeasure] 
AFTER UPDATE NOT FOR REPLICATION AS 
BEGIN
    SET NOCOUNT ON;

    BEGIN TRY
        UPDATE [Production].[UnitMeasure]
        SET [Production].[UnitMeasure].[ModifiedDate] = GETDATE()
        FROM inserted
        WHERE inserted.[UnitMeasureCode] = [Production].[UnitMeasure].[UnitMeasureCode];
    END TRY
    BEGIN CATCH
        EXECUTE [dbo].[uspPrintError];

        -- Rollback any active or uncommittable transactions before
        -- inserting information in the ErrorLog
        IF @@TRANCOUNT > 0
        BEGIN
            ROLLBACK TRANSACTION;
        END

        EXECUTE [dbo].[uspLogError];
    END CATCH;
END;
";"<EVENT_INSTANCE><EventType>CREATE_TRIGGER</EventType><PostTime>2005-10-14T01:59:57.430</PostTime><SPID>51</SPID><ServerName>SQLBLD162\MKMASTR</ServerName><LoginName>sa</LoginName><UserName>dbo</UserName><DatabaseName>adventureworks</DatabaseName><SchemaName>Production</SchemaName><ObjectName>uUnitMeasure</ObjectName><ObjectType>TRIGGER</ObjectType><TargetObjectName>UnitMeasure</TargetObjectName><TargetObjectType>TABLE</TargetObjectType><TSQLCommand><SetOptions ANSI_NULLS=""ON"" ANSI_NULL_DEFAULT=""ON"" ANSI_PADDING=""ON"" QUOTED_IDENTIFIER=""ON"" ENCRYPTED=""FALSE""/><CommandText>&#x0D;
CREATE TRIGGER [Production].[uUnitMeasure] ON [Production].[UnitMeasure] &#x0D;
AFTER UPDATE NOT FOR REPLICATION AS &#x0D;
BEGIN&#x0D;
    SET NOCOUNT ON;&#x0D;
&#x0D;
    BEGIN TRY&#x0D;
        UPDATE [Production].[UnitMeasure]&#x0D;
        SET [Production].[UnitMeasure].[ModifiedDate] = GETDATE()&#x0D;
        FROM inserted&#x0D;
        WHERE inserted.[UnitMeasureCode] = [Production].[UnitMeasure].[UnitMeasureCode];&#x0D;
    END TRY&#x0D;
    BEGIN CATCH&#x0D;
        EXECUTE [dbo].[uspPrintError];&#x0D;
&#x0D;
        -- Rollback any active or uncommittable transactions before&#x0D;
        -- inserting information in the ErrorLog&#x0D;
        IF @@TRANCOUNT &gt; 0&#x0D;
        BEGIN&#x0D;
            ROLLBACK TRANSACTION;&#x0D;
        END&#x0D;
&#x0D;
        EXECUTE [dbo].[uspLogError];&#x0D;
    END CATCH;&#x0D;
END;&#x0D;
</CommandText></TSQLCommand></EVENT_INSTANCE>"
